Id,Label,id_artista,popularidad,generos_musicales,genero,Grado,Intermediatez,Cercania,Grado,Intermediatez,Cercania
Argentino Galván,Argentino Galván,spotify:artist:68SMOaC2bdct1lmGTPZP03,1,['Tango'],male,2,0.0,0.1904434985582864,2,0.0,0.19044349855828643
Oscar Serpa,Oscar Serpa,spotify:artist:502zYKCS19z1ymcrxuLV7o,7,['Tango'],male,25,7.357955645365785e-05,0.1857008970411032,25,7.357955645365785e-05,0.18570089704110324
Manuel Sucher,Manuel Sucher,spotify:artist:3Gz1w85TNSQo5dB9nv9tr9,0,['Tango'],male,1,0.0,0.1770487618075057,1,0.0,0.17704876180750576
Juan Caldarella,Juan Caldarella,spotify:artist:6gH7gDUJpp5cLhAy3II2xJ,3,['Tango'],male,1,0.0,0.1901302261823166,1,0.0,0.19013022618231665
Rodolfo Sciammarella,Rodolfo Sciammarella,spotify:artist:6TYaVYGMC8tAIQ55KA2HF0,2,[],male,4,0.0001712461916807,0.1916010498687664,4,0.0001712461916807265,0.19160104986876642
Oscar Castagniaro,Oscar Castagniaro,spotify:artist:0whH2vqEIW5Va2Tc6eYcmt,0,[],male,1,0.0,0.1901302261823166,1,0.0,0.19013022618231665
Luciano Leocata,Luciano Leocata,spotify:artist:1SHJoLQBPPxy0MnmDf9huh,2,[],male,1,0.0,0.1901302261823166,1,0.0,0.19013022618231665
Emilio Balcarce,Emilio Balcarce,spotify:artist:1nvkbZ9dDFxecWmgSYmziL,2,['Tango'],male,3,0.0002436512206684,0.2099288633267746,3,0.0002436512206684701,0.20992886332677463
Ismael Spitalnik,Ismael Spitalnik,spotify:artist:19LMOF6MJQwxjO04cbLuqc,0,[],male,2,0.0,0.1991099626758541,2,0.0,0.19910996267585415
Osvaldo Ruggiero,Osvaldo Ruggiero,spotify:artist:0jGY7PS8wfg5EoK1bxhAfP,11,['Tango'],male,2,0.0,0.1991099626758541,2,0.0,0.19910996267585415
Nelly Omar,Nelly Omar,spotify:artist:6IyGH3tMgXudiE41XE6Y8f,24,['Tango'],female,15,0.0014416601832982,0.1989671496198536,15,0.0014416601832982004,0.19896714961985368
Anibal Troilo,Anibal Troilo,spotify:artist:3RgXFYe2ymEIIZ4YAEnSsE,0,['Tango'],male,218,0.0514460687517955,0.2623912220961029,218,0.051446068751795575,0.26239122209610294
Jose Basso,Jose Basso,spotify:artist:1WO3dbf5srE7BLNkvZhWxm,16,['Tango'],male,50,0.0010418728937497,0.1995396345849518,50,0.0010418728937497985,0.1995396345849518
Osvaldo Ramos,Osvaldo Ramos,spotify:artist:38RiYamOa7EzLpxRpZGDlB,3,['Tango'],male,4,0.0,0.1691257163760517,4,0.0,0.1691257163760517
Angel Vargas,Angel Vargas,spotify:artist:6aFniNaSJ0Pye4B2nqLxCJ,4,['Tango'],male,11,0.0007718409391003,0.2039705882352941,11,0.0007718409391003433,0.20397058823529413
Miguel Calo,Miguel Calo,spotify:artist:74tkWjgprwTUFyWLQcSsG2,33,['Tango'],male,33,0.0016614551001207,0.2084773786261836,33,0.0016614551001207943,0.20847737862618368
Quinteto Pirincho,Quinteto Pirincho,spotify:artist:2uelMFoEx5ngneQvQ99kzc,0,[],No se el género,9,0.0014419610670511,0.2095482701314397,9,0.0014419610670511895,0.20954827013143978
Adolfo Carabelli,Adolfo Carabelli,spotify:artist:6qkvtGC8RSNYi1OL50QeMk,11,"['Jazz', 'Tango']",male,31,6.0515666715128966e-05,0.2078213964638897,31,6.0515666715128966e-05,0.20782139646388972
Guillermo Barbieri,Guillermo Barbieri,spotify:artist:0wwrK7Mpp9j2jsHqEklA1U,1,['Tango'],male,9,0.0,0.2073553595455225,9,0.0,0.2073553595455225
Jose Ricardo,Jose Ricardo,spotify:artist:6NGmCwCHeDBYop8iUxuaHG,0,[],male,8,0.0,0.2073553595455225,8,0.0,0.2073553595455225
Francisco Canaro,Francisco Canaro,spotify:artist:2maQMqxNnlRrBrS1oAsrX9,35,['Tango'],male,1283,0.0213350965243272,0.2148389095415117,1283,0.0213350965243272,0.21483890954151177
Osmar Maderna,Osmar Maderna,spotify:artist:1uhe0qoW3jObTpGFTcIEc7,17,['Tango'],male,31,0.0,0.2073553595455225,31,0.0,0.2073553595455225
Marcelo Álvarez,Marcelo Álvarez,spotify:artist:5c8mByQu4Mk7JBWhxgGtlX,13,['Clasico'],male,13,0.0,0.2073553595455225,13,0.0,0.2073553595455225
Olga Alba Barreto,Olga Alba Barreto,spotify:artist:34H09XgpX8Y5lNq3Ab3DQj,0,[],No se el género,2,0.0,0.2073553595455225,2,0.0,0.2073553595455225
Raul Garello,Raul Garello,spotify:artist:1VURQTVc0y9vdnSWMhWnYu,10,['Tango'],male,8,0.0014419610670511,0.2074173770001495,8,0.0014419610670511895,0.20741737700014953
Julio Martel,Julio Martel,spotify:artist:69iWLqJq6ejA24aUZieSZo,26,['Tango'],male,53,0.0,0.180200077952449,53,0.0,0.180200077952449
Oscar Larroca,Oscar Larroca,spotify:artist:4TGsXIntcGStdQyNQCIniQ,29,['Tango'],male,18,7.391074577363184e-05,0.1825240163179365,18,7.391074577363184e-05,0.18252401631793658
Buenos Aires Jazz Fusión,Buenos Aires Jazz Fusión,spotify:artist:5WkNpxBJwdpuRQ5dHtm6yV,0,[],No se el género,1,0.0,0.1916010498687664,1,0.0,0.19160104986876642
Roberto Diaz Velado,Roberto Diaz Velado,spotify:artist:0G4tRT4eRJ0nJp8AVsccMI,1,[],male,1,0.0,0.18550220676742,1,0.0,0.18550220676742007
Pablo Molina,Pablo Molina,spotify:artist:1PoD7Jl0frSiDWXY5Qt0fB,32,['Reggae'],male,6,0.0014218762994644,0.1958209798108146,6,0.0014218762994644236,0.19582097981081462
Fernando Albareda,Fernando Albareda,spotify:artist:7i1IHNIYGFQTlmpl7J90qP,0,[],male,1,0.0,0.18550220676742,1,0.0,0.18550220676742007
Micaela Chauque,Micaela Chauque,spotify:artist:6kXy0aOhcZi7ee7NIQmKFX,19,['Folklore'],female,4,0.0005262623063104,0.2104704097116843,4,0.0005262623063104551,0.21047040971168438
Americo Belloto,Americo Belloto,spotify:artist:4GXUQib0hca7HZuASToGmq,6,[],male,1,0.0,0.18550220676742,1,0.0,0.18550220676742007
Juan Ignacio Sueyro,Juan Ignacio Sueyro,spotify:artist:39Ak02Gh3WgYNdvlovjqpJ,0,[],male,1,0.0,0.2026888791465731,1,0.0,0.20268887914657313
Nicolás Enrich,Nicolás Enrich,spotify:artist:2o0lt2fIeC0GqqqEqEBje0,2,[],male,15,0.0,0.2123067503444053,15,0.0,0.21230675034440533
Daniel Maza,Daniel Maza,spotify:artist:5TI8IZa6vgPAcb8wuMZfN7,26,['Jazz'],male,32,0.002886046805525,0.2047534691467375,32,0.002886046805525009,0.20475346914673753
Escalandrum,Escalandrum,spotify:artist:3QZEbpYuO36TVmqHEbxpkZ,19,['Jazz'],No se el género,3,7.431218985484008e-05,0.2181160559836452,3,7.431218985484008e-05,0.21811605598364522
Tango Negro Trio,Tango Negro Trio,spotify:artist:7LryQ2tTP3oJ4sqKGb1XEC,17,['Tango'],No se el género,12,0.0,0.1498001944054433,12,0.0,0.14980019440544334
Franco Ramirez,Franco Ramirez,spotify:artist:3wtmjgdgUKVK3tonnKSh9a,28,['Folklore'],male,4,0.0002188724750079,0.2212121212121212,4,0.00021887247500799743,0.22121212121212122
Facundo Gimenez,Facundo Gimenez,spotify:artist:4chtvevsOwC1gy8kHdNAeG,1,[],male,1,0.0,0.1775246384231409,1,0.0,0.17752463842314092
Juan Esteban Cuacci,Juan Esteban Cuacci,spotify:artist:2MAbPufKz41fz0iFvcFmGP,10,['Tango'],male,15,0.0071589882670751,0.2577108881456708,15,0.007158988267075183,0.2577108881456708
Osvaldo Berlingieri,Osvaldo Berlingieri,spotify:artist:6ZCEriaoNM29iADfHMGNHX,1,['Tango'],male,4,0.0,0.219392597279342,4,0.0,0.219392597279342
Guillermo Fernández,Guillermo Fernández,spotify:artist:6xfmmECT5pVOvnCeXt6saI,12,[],male,14,0.0010505331939052,0.2138781804163454,14,0.0010505331939052692,0.2138781804163454
Marcelo Nisinman,Marcelo Nisinman,spotify:artist:5tfniwIvolU1ekmwVaDgUT,3,[],male,47,0.0143998450585131,0.2456171418452275,47,0.01439984505851319,0.24561714184522757
Christian Zárate,Christian Zárate,spotify:artist:0vStKEWgyh5Zde2cVW3Vkw,0,[],male,1,0.0,0.2091375150784077,1,0.0,0.20913751507840772
Horacio Romo,Horacio Romo,spotify:artist:6ArcXkBCCZaU7y3Vlgd92E,4,[],male,2,0.0002984897258604,0.2197401774397972,2,0.00029848972586042535,0.2197401774397972
Tito Losavio,Tito Losavio,spotify:artist:41H3YL5GbiPWJ3OluCZvn4,3,"['Pop', 'Rock']",male,12,0.0002372204224542,0.1930410577592206,12,0.00023722042245424198,0.1930410577592206
Zaida Saiace,Zaida Saiace,spotify:artist:6mRCTsGXWohbxRHA2P0kvQ,0,[],female,13,0.0018705693099322,0.1981711673096156,13,0.0018705693099322698,0.19817116730961565
Pablo Green,Pablo Green,spotify:artist:1WUyXFyGvDeRfUqvPYbdgY,0,[],male,23,0.0001909159999557,0.1982561463693539,23,0.00019091599995579167,0.1982561463693539
Gillespi,Gillespi,spotify:artist:0lTOO8myl6VcmOP43pbuVb,31,"['Jazz', 'Rock']",male,25,0.0015054365884933,0.2197053698716933,25,0.0015054365884933265,0.21970536987169334
Sergio Aranda,Sergio Aranda,spotify:artist:13hURQTnYpyln73wOwT0cV,0,[],male,3,0.0,0.2101515151515151,3,0.0,0.21015151515151514
Fernando Gelbard,Fernando Gelbard,spotify:artist:2su6TFhMEfmKwuvKsnVsGK,2,[],No se el género,12,1.637683856930604e-05,0.1950773558368495,12,1.637683856930604e-05,0.19507735583684951
Pocho Lapouble,Pocho Lapouble,spotify:artist:2ROeRcXLXw8Ic9SEZOyw0T,1,['Jazz'],male,23,3.69914301380576e-05,0.1932293117860128,23,3.6991430138057604e-05,0.19322931178601283
Lucía Boffo,Lucía Boffo,spotify:artist:4okRwzOTkHW7n6373ZvZOV,8,[],female,3,0.0,0.1589320499598945,3,0.0,0.15893204995989457
Gustavo Musso,Gustavo Musso,spotify:artist:4OyrnRvPB0hgGlAE0LGr0i,1,['Jazz'],male,11,0.0003163857455411,0.1617304104477611,11,0.00031638574554114653,0.16173041044776118
Cecilia Zabala,Cecilia Zabala,spotify:artist:6eqOpzqZRWWVxv31nYX3Ku,5,['Folklore'],No se el género,15,0.0,0.1589320499598945,15,0.0,0.15893204995989457
Liliana Rodriguez,Liliana Rodriguez,spotify:artist:5x91kr7sHnbGC8JaPT3ZSu,1,[],female,31,0.0003827620953188,0.2113684852179213,31,0.0003827620953188064,0.21136848521792137
Javier Hinojosa,Javier Hinojosa,spotify:artist:2qffkq944KRDcs4st4tqmk,0,[],male,5,0.0,0.1693735498839907,5,0.0,0.16937354988399073
Lilián Saba,Lilián Saba,spotify:artist:2gAD59G4XLst9KbnHVD3Jo,10,"['Jazz', 'Tango', 'Chamame']",female,23,0.0032940836975967,0.2180132033951587,23,0.0032940836975967505,0.21801320339515876
Hernán Lucero,Hernán Lucero,spotify:artist:001b4VR8r9cFgS3vKTkTXs,9,[],male,7,0.0048238129893105,0.2208247094411718,7,0.004823812989310589,0.2208247094411718
Karamelo Santo,Karamelo Santo,spotify:artist:609ifGTYnL9iOfPI5KIzq1,36,"['Folklore', 'Rock', 'Punk', 'Alternative']",No se el género,25,0.0101742988008964,0.1955449034259128,25,0.01017429880089642,0.19554490342591288
Lovorne,Lovorne,spotify:artist:1HJyorSX0NYIkc2Vp0U8y6,18,['Metal'],No se el género,37,0.0,0.1968492761850695,37,0.0,0.19684927618506953
Vivencia,Vivencia,spotify:artist:65IXQZtLc1OfW8H9YxRFwY,22,['Rock'],No se el género,1,0.0,0.1702676160078566,1,0.0,0.17026761600785661
Fede Toledo,Fede Toledo,spotify:artist:6piQwNfaoxQBj6katm77rF,6,['Folklore'],male,1,0.0,0.1661077844311377,1,0.0,0.16610778443113772
"Miguel ""Maikel"" de luna campos","Miguel ""Maikel"" de luna campos",spotify:artist:7tfLCIPwrDXAqnG2kuQQ9M,8,[],male,1,0.0,0.1757921419518377,1,0.0,0.17579214195183776
Leo Villagra,Leo Villagra,spotify:artist:3ycKrdRHFlTCN9kOGtFzJL,3,[],No se el género,11,0.0015464829174018,0.1939317673378076,11,0.001546482917401849,0.19393176733780762
Waldo De Los Rios Y Su Orquesta,Waldo De Los Rios Y Su Orquesta,spotify:artist:150ZSy8q8QpfBMpRdbwMkN,14,[],male,3,0.0,0.1951047967365311,3,0.0,0.19510479673653117
Florencia Ruiz,Florencia Ruiz,spotify:artist:2LpUM08iUKWPGOc1qoWMBt,9,[],female,23,0.0111277734381819,0.2320173971227835,23,0.011127773438181962,0.23201739712278355
Sergio Mihanovich,Sergio Mihanovich,spotify:artist:2hPO6aP9HU0QsxpqYqNNCY,6,['Jazz'],male,6,1.4045075328420678e-05,0.1953521126760563,6,1.4045075328420678e-05,0.19535211267605634
Ezequiel Dutil,Ezequiel Dutil,spotify:artist:4Uk7IbNNwUXxEuE1j4OUV5,0,[],male,2,0.0,0.1917069799585349,2,0.0,0.1917069799585349
Rodrigo Reparaz,Rodrigo Reparaz,spotify:artist:7x9F455LEsi4uYT86T5u01,0,[],male,2,0.0,0.1917069799585349,2,0.0,0.1917069799585349
Elena Roger,Elena Roger,spotify:artist:3i3ZiJGsP5tkz69ad7Mbie,30,[],female,12,0.0017661733412489,0.2606163096580233,12,0.001766173341248902,0.2606163096580233
Chizzo Napoli,Chizzo Napoli,spotify:artist:2qmC2VNLa1YWpVBKKIoOSR,3,[],male,9,0.0,0.2435897435897435,9,0.0,0.24358974358974358
Mery Granados,Mery Granados,spotify:artist:0aJgv15DVDKvr0yWb5BzP1,40,['Pop'],female,18,0.0090636345226151,0.251952770208901,18,0.009063634522615197,0.251952770208901
Gabriel Pedernera,Gabriel Pedernera,spotify:artist:1I7I2jfVn3KvuAi49h01Gr,2,[],male,9,0.0,0.2435897435897435,9,0.0,0.24358974358974358
Nicolás Pauls,Nicolás Pauls,spotify:artist:4MBkJeYHk9BrXweGoyuT94,3,[],male,11,0.0053042982353881,0.2250162232316677,11,0.005304298235388119,0.22501622323166776
Fernando,Fernando,spotify:artist:2Qw51ZLllblaJ5rG1n1uDz,14,[],male,1,0.0,0.2026000584282793,1,0.0,0.2026000584282793
Joaquín Mora,Joaquín Mora,spotify:artist:1egHMzg1ZA4mmy8tEkvWlu,1,['Tango'],male,1,0.0,0.1993962047153536,1,0.0,0.19939620471535366
Eduardo Lagos,Eduardo Lagos,spotify:artist:5xQYGNmnIiV7verfzMo8Vo,12,[],male,43,5.0568358146861886e-05,0.1997120230381569,43,5.0568358146861886e-05,0.19971202303815694
Victoria Diaz,Victoria Diaz,spotify:artist:0kEZzMtFu8S1Aw42xEh8Mc,1,[],No se el género,27,0.0,0.1994248741912293,27,0.0,0.19942487419122934
Horacio Lavandera,Horacio Lavandera,spotify:artist:6InVsS0LwuWOaxHomvrb4i,6,[],male,23,0.0037824149657566,0.2182190056639396,23,0.003782414965756629,0.2182190056639396
Jose Pascual,Jose Pascual,spotify:artist:30vzYEXtd0A2YavGMHvm6f,0,[],male,1,0.0,0.1980296973158195,1,0.0,0.19802969731581954
José Maria Saluzzi,José Maria Saluzzi,spotify:artist:1RqTs0wVgedlrmrMWnfaVb,2,[],No se el género,8,0.0,0.1980296973158195,8,0.0,0.19802969731581954
Osvaldo Avena,Osvaldo Avena,spotify:artist:5QCf4oRYqs4RTtfYa1lCvN,0,[],male,1,0.0,0.1914952367803396,1,0.0,0.19149523678033964
Jorge Navarro,Jorge Navarro,spotify:artist:0AcplqB50fO2m9SiFNIsSg,25,[],male,32,0.0015530887411354,0.1960146975692481,32,0.0015530887411354369,0.19601469756924816
Amor Elefante,Amor Elefante,spotify:artist:5DboBy35CJ1kezDm1ebqbC,20,['Alternative'],No se el género,2,0.0014419610670511,0.1916010498687664,2,0.0014419610670511895,0.19160104986876642
Manuel Gomez Carrillo,Manuel Gomez Carrillo,spotify:artist:7IloQOZyD1o3maZVuraAuH,0,[],male,5,0.0,0.1906267179769104,5,0.0,0.1906267179769104
Juan José Castro,Juan José Castro,spotify:artist:4KCKdpRgRq7yB8xY8TqJQf,1,['Clasico'],male,7,0.0014787827197659,0.1968213424152121,7,0.0014787827197659553,0.19682134241521215
Alberto Williams,Alberto Williams,spotify:artist:11kKasV6eRUQnuIouit02q,4,[],male,70,0.0001709139420104,0.1949128724002248,70,0.00017091394201040986,0.19491287240022484
Carlos López Buchardo,Carlos López Buchardo,spotify:artist:6zUBSpxpy1cnD780uW7eTL,1,['Clasico'],male,3,0.0,0.1906267179769104,3,0.0,0.1906267179769104
Julián Aguirre,Julián Aguirre,spotify:artist:3X6vHZOesj37sEvr6BpIQl,5,[],male,5,0.0006606029603641,0.1968772178850248,5,0.0006606029603641839,0.19687721788502485
Juan Cruz De Urquiza,Juan Cruz De Urquiza,spotify:artist:0nRwYzrk9wrf5ZIsvPuxwl,7,['Jazz'],male,29,0.0001990880789482,0.1936880323977098,29,0.00019908807894826716,0.19368803239770982
Julian Vat,Julian Vat,spotify:artist:4M4t83Uxn91yBiGixmBPBK,1,[],male,5,0.0003333608643074,0.205939123979213,5,0.00033336086430740364,0.20593912397921307
Julia Morgado,Julia Morgado,spotify:artist:5hwPkYXCRSJkuh97oenEU4,2,[],female,1,0.0,0.1799896184791072,1,0.0,0.1799896184791072
CLAUDIO MORGADO,CLAUDIO MORGADO,spotify:artist:0w5aTgdGsNbaodNAg1kXpK,0,[],male,1,0.0,0.1799896184791072,1,0.0,0.1799896184791072
Oscar Aleman & Su Quinteto De Swing,Oscar Aleman & Su Quinteto De Swing,spotify:artist:1U3c7Izz1GAbMooNi9FV0o,0,[],male,3,0.0,0.1751704976004041,3,0.0,0.17517049760040415
Oscar Aleman Y Su Conjunto De Jazz,Oscar Aleman Y Su Conjunto De Jazz,spotify:artist:47PxlD6DGRFjHKrERgTiAc,0,[],male,1,0.0,0.1751704976004041,1,0.0,0.17517049760040415
Demoliendo Tangos,Demoliendo Tangos,spotify:artist:3IzqOwnHfqRre1A7QVueAs,0,[],No se el género,12,0.0,0.171128932757557,12,0.0,0.17112893275755706
Mariana Kesselman,Mariana Kesselman,spotify:artist:13VXnxsHnlBRSFtBVb8Ziw,0,[],female,12,0.0,0.171128932757557,12,0.0,0.17112893275755706
Sergio Villar,Sergio Villar,spotify:artist:2SXScHCHeC3dciUTXDJ9xT,1,[],male,1,0.0,0.179546925566343,1,0.0,0.17954692556634305
Mariano Castro,Mariano Castro,spotify:artist:0zukmet3OBb7KkvJbT9yOi,10,"['Pop', 'Rock', 'Reggae']",No se el género,3,0.0,0.1950499226550414,3,0.0,0.19504992265504148
Pety,Pety,spotify:artist:1KIAFzs3T8c4RanxT9GjZL,20,[],male,1,0.0,0.1950499226550414,1,0.0,0.19504992265504148
Guillermo Bonetto,Guillermo Bonetto,spotify:artist:1rijasyRtILod4s1wmI78L,27,"['Pop', 'Rock', 'Reggae']",male,1,0.0,0.1950499226550414,1,0.0,0.19504992265504148
La Viajerita,La Viajerita,spotify:artist:2uCZ1HqK1cBvrv0oKrUSm2,1,[],No se el género,9,0.0,0.1618814192343604,9,0.0,0.16188141923436042
Lula Bertoldi,Lula Bertoldi,spotify:artist:5WX7W5ESabcsJrPMHYkjNQ,22,"['Pop', 'Rock']",female,2,4.2629993765018885e-05,0.1931216931216931,2,4.2629993765018885e-05,0.1931216931216931
Egle Martin,Egle Martin,spotify:artist:54N4iMgYNsDT04np5qQwlw,0,[],female,2,0.0,0.1881953867028493,2,0.0,0.18819538670284938
Sonia Alvarez,Sonia Alvarez,spotify:artist:4qeHReaMMuXAfrv9rFAPsj,20,[],female,5,0.0001887861128234,0.1940945983767142,5,0.00018878611282349095,0.19409459837671425
Patricia Da Dalt,Patricia Da Dalt,spotify:artist:5i0PuTK0hlwf8ehyEENMFS,0,[],female,6,0.0001310661700244,0.199884709612336,6,0.00013106617002446472,0.19988470961233606
Lucio Mantel,Lucio Mantel,spotify:artist:5kCJ9ht14oLO98WlBRfwyk,20,['Alternative'],male,8,0.0036544798210464,0.2438038319564071,8,0.0036544798210464834,0.2438038319564071
Hernan Hecht,Hernan Hecht,spotify:artist:7dl3J3Gs0ryFhyeRDypljB,13,[],male,19,0.0004607807120664,0.193094807183628,19,0.0004607807120664817,0.193094807183628
Olga Joukova,Olga Joukova,spotify:artist:3WxLEa1Ord5nJ0T5IY3oNQ,0,[],No se el género,1,0.0,0.1956000564095332,1,0.0,0.1956000564095332
Nelson Goerner,Nelson Goerner,spotify:artist:5aQIVZsK11PazWGaq0Fzu6,14,[],male,1,0.0,0.1956000564095332,1,0.0,0.1956000564095332
Sergio Tiempo,Sergio Tiempo,spotify:artist:7kIK193iuLPugEvQGoirww,21,[],male,37,0.0,0.1956276445698166,37,0.0,0.19562764456981666
Karin Lechner,Karin Lechner,spotify:artist:5J4H8Y348MUCgJnk0tmceZ,22,[],female,38,0.0,0.1956276445698166,38,0.0,0.19562764456981666
Natalia Margulis,Natalia Margulis,spotify:artist:6YVWWUfQ6fDkHI4cxX9bdQ,0,[],female,3,0.0,0.1956000564095332,3,0.0,0.1956000564095332
Anton Arensky,Anton Arensky,spotify:artist:2DLKrW0pn180nOIjUWlTjm,33,['Clasico'],male,29,0.0014419610670511,0.1956552405134715,29,0.0014419610670511895,0.19565524051347158
Paula Balassanian,Paula Balassanian,spotify:artist:2u6dVxxtGjR4nbAO7YHl7J,0,[],female,1,0.0,0.1577749971561824,1,0.0,0.15777499715618246
Raúl Barboza,Raúl Barboza,spotify:artist:3e3vO59T2UZID97fDNr00q,0,['Chamame'],male,11,0.0028818413822018,0.1764631043256997,11,0.002881841382201872,0.17646310432569975
Antonio Tarragó Ros,Antonio Tarragó Ros,spotify:artist:65jGZiPXVWGDlLhnICMfvI,29,"['Chamame', 'Folklore']",No se el género,15,0.0014419610670511,0.1764182141948613,15,0.0014419610670511893,0.17641821419486137
UN,UN,spotify:artist:2xtD7gxqb7f5OkGXfXtlWK,3,[],No se el género,19,2.4354255199113303e-06,0.1775019196314307,19,2.4354255199113303e-06,0.17750191963143078
Carlos Cutaia,Carlos Cutaia,spotify:artist:75eabwXeePVg6qHQe9G0KQ,11,"['Jazz', 'Rock']",male,20,0.0,0.1761717261526737,20,0.0,0.1761717261526737
Andres Chazarreta,Andres Chazarreta,spotify:artist:1mXC0D1GSRrql8qGre7Ylb,2,[],male,4,0.0002006107685568,0.1854526006150555,4,0.00020061076855681717,0.1854526006150555
Atahualpa Yupanqui,Atahualpa Yupanqui,spotify:artist:6I2DJf8fZwixA0GTLAvR1b,42,"['Folklore', 'Rock']",male,5,0.0007291274665709,0.2023340627279358,5,0.0007291274665709557,0.2023340627279358
Benicio Díaz,Benicio Díaz,spotify:artist:15msrruAovf0B53MOjAzK0,0,[],male,2,0.0,0.1722767358092162,2,0.0,0.17227673580921624
Martin Bruhn,Martin Bruhn,spotify:artist:7Dac3ptM3pvSiPzkRVJ548,9,[],male,2,0.0,0.1722767358092162,2,0.0,0.17227673580921624
Jorge Anders,Jorge Anders,spotify:artist:0bpkpFRdNeOsNrZiw2icad,1,[],male,3,0.0,0.1763957776929925,3,0.0,0.1763957776929925
Javier Martinez Vallejos,Javier Martinez Vallejos,spotify:artist:7A0Hqf5PHDLbxCDmYaz1xI,10,[],male,10,0.0,0.1648834997622444,10,0.0,0.16488349976224442
Héctor Varela,Héctor Varela,spotify:artist:4rQT6OE5twoxtzH8mvVMBl,28,['Tango'],male,101,0.0092935125377569,0.2264859568909209,101,0.009293512537756938,0.22648595689092096
Fernando Soler,Fernando Soler,spotify:artist:3gDOWj6jgaakYMnC0K20Rk,20,[],male,14,0.0,0.1885535617183251,14,0.0,0.18855356171832519
Emilia Siede,Emilia Siede,spotify:artist:6RWlJiSPLshpRuQ6emBMpX,17,[],female,1,0.0,0.186600295977398,1,0.0,0.18660029597739808
Brenda Martin,Brenda Martin,spotify:artist:2btHrP9FC5pS6h5dsxQ1Fr,2,['Rock'],female,2,0.0,0.2020687645687645,2,0.0,0.20206876456876458
Antonio Birabent,Antonio Birabent,spotify:artist:4RTZWynN9D2v9GHAvUQOWO,2,"['Pop', 'Rock']",male,45,0.0248542606778889,0.247193013723044,45,0.0248542606778889,0.24719301372304403
Leo Dan,Leo Dan,spotify:artist:6qhOH2mrlqUDod9sWA5kR2,67,"['Pop', 'Cumbia', 'Folklore', 'Rock']",male,8,0.0001577469119131,0.178369341563786,8,0.00015774691191311883,0.178369341563786
Bahiano,Bahiano,spotify:artist:3FXD2eQcHOiacO9qXENLUN,46,"['Rock', 'Reggae', 'Alternative']",male,6,0.0027951365130485,0.1984547145514379,6,0.002795136513048574,0.19845471455143798
Matias Romero,Matias Romero,spotify:artist:0XzGdBJiEWFMx0a5GZbOsm,1,[],male,4,0.0,0.135847208619001,4,0.0,0.135847208619001
Walter Broide,Walter Broide,spotify:artist:1W8WySv9f5JKQhGO7XPIWp,2,[],male,2,0.0,0.1358605152316583,2,0.0,0.13586051523165835
Cobra Rod,Cobra Rod,spotify:artist:0hMoBHpcXtaYkzIVtdbSg5,3,[],No se el género,2,0.0,0.1358605152316583,2,0.0,0.13586051523165835
Angel Calvo,Angel Calvo,spotify:artist:1Pn9HEsHECjIIXi3lA5v8T,0,[],No se el género,2,0.0005107208304494,0.1584056646870717,2,0.0005107208304494949,0.15840566468707173
Benito Cerati,Benito Cerati,spotify:artist:13QnAhCICgwMtr6HPWoRbH,21,"['Pop', 'Electronica', 'Rock']",male,4,0.0015289271730136,0.1641225890427168,4,0.0015289271730136247,0.16412258904271684
La Renga,La Renga,spotify:artist:30fEdZPXgWfC4sNttcyB3C,61,"['Rock', 'Alternative']",No se el género,2,0.0,0.1966260277856535,2,0.0,0.19662602778565352
Alejandro Medina,Alejandro Medina,spotify:artist:2MvoqSSTigBbfXWoSHGtgj,13,['Rock'],male,2,0.0,0.1966260277856535,2,0.0,0.19662602778565352
