numero,Source,Target,Label,Fecha
4010,Alberto Ginastera,Juan Sebastian Delgado,"Puneña No. 2, Op. 45: II. Wayno Karnavalito",2020-07-03
4011,Alberto Ginastera,Rodolfo Mederos,"Ginastera: Danzas argentinas, Op. 2: No. 2, La moza donosa",2022-10-28
4012,Alberto Ginastera,Daniel Barenboim,"Ginastera: Danzas argentinas, Op. 2: II. Danza de la moza donosa (Dolcemente espressivo)",2002-11-04
4013,Alberto Ginastera,Martha Argerich,"Ginastera: Danzas argentinas, Op. 2: I. Danza del viejo boyero (Animato e allegro)",2016-11-04
4014,Alberto Ginastera,Martha Argerich,"Ginastera: Danzas argentinas, Op. 2: III. Danza del gaucho matrero (Furiosamente ritmico e energico)",2016-11-04
4015,Alberto Ginastera,Martha Argerich,"Ginastera: Estancia, Op. 8a: I. Los Trabajadores Agricolas",2016-05-13
4016,Alberto Ginastera,Martha Argerich,"Ginastera: Estancia, Op. 8a: II. Danza del Trigo",2016-05-13
4017,Alberto Ginastera,Martha Argerich,"Ginastera: Estancia, Op. 8a: III. Los Peones de Hacienda",2016-05-13
4018,Alberto Ginastera,Martha Argerich,"Ginastera: Estancia, Op. 8a: IV. Danza Final (Malambo)",2016-05-13
4019,Alberto Ginastera,Camerata Bariloche,Impresiones de la Puna (arr. for chamber orchestra): I. Quena: Lento,1995-01-01
4020,Alberto Ginastera,Camerata Bariloche,Impresiones de la Puna (arr. for chamber orchestra): II. Cancion: Moderato,1995-01-01
4021,Alberto Ginastera,Camerata Bariloche,Impresiones de la Puna (arr. for chamber orchestra): III. Danza: Animado,1995-01-01
4022,Alberto Ginastera,Horacio Lavandera,"Rondó Sobre Temas Populares Infantiles, Op. 19",2020-06-19
4023,Alberto Ginastera,Horacio Lavandera,"Danzas Argentinas, Op. 2: Danza del Viejo Boyero",2020-06-19
4024,Alberto Ginastera,Horacio Lavandera,"Danzas Argentinas, Op. 2: Danza de la Moza Donosa",2020-06-19
4025,Alberto Ginastera,Horacio Lavandera,"Danzas Argentinas, Op. 2: Danza del Gaucho Matrero",2020-06-19
4026,Alberto Ginastera,Horacio Lavandera,"Sonata No. 1, Op. 22: Allegro Marcato",2020-06-19
4027,Alberto Ginastera,Horacio Lavandera,"Sonata No. 1, Op. 22: Presto Misterioso",2020-06-19
4028,Alberto Ginastera,Horacio Lavandera,"Sonata No. 1, Op. 22: Adagio Molto Appassionato",2020-06-19
4029,Alberto Ginastera,Horacio Lavandera,"Sonata No. 1, Op. 22: Ruvido ed Ostinato",2020-06-19
4030,Javier Malosetti,Ruben Lopez Furst,I Should Care,2000-01-01
4031,Javier Malosetti,Ruben Lopez Furst,My Funny Valentine,2000-01-01
4032,Javier Malosetti,Ruben Lopez Furst,Very Good,2000-01-01
4033,Javier Malosetti,Ruben Lopez Furst,The Song Is You,2000-01-01
4034,Javier Malosetti,Ruben Lopez Furst,Just in Time,2000-01-01
4035,Javier Malosetti,Los Abuelos De La Nada,Cosas Mias,2021-08-18
4036,Javier Malosetti,Aca Seca Trio,Esa tristeza,2009-11-30
4037,Javier Malosetti,Nico Cota,Madrid Solo (Melodia Bass) [feat. Javier Malosetti],2015-10-24
4038,Javier Malosetti,Nico Cota,Madrid Solo Theme (feat. Javier Malosetti),2015-10-24
4039,Javier Malosetti,Nico Cota,Truman Vals (Free Bird) [feat. Javier Malosetti],2015-10-24
4040,Javier Malosetti,Nico Cota,Truman Vals (Version Uno) [feat. Javier Malosetti],2015-10-24
4041,Javier Malosetti,Quintino Cinalli,Eloisa,2014-04-25
4042,Javier Malosetti,Coni Cibils,Algo en Ti,2018-05-11
4043,Jorge Cumbo,Javier Casalla,Huayno T,2020-04-04
4044,Jorge Cumbo,Javier Casalla,Cueca del Guzanito,2020-04-04
4045,Jorge Cumbo,Javier Casalla,Clasicón,2020-04-04
4046,Jorge Cumbo,Javier Casalla,Chacarera Feliz,2020-04-04
4047,Jorge Cumbo,Luis Borda,Chamarrita del Sauce,2003-07-29
4048,Jorge Cumbo,Ernesto Snajer,Danza del Agua,2003-07-29
4049,Jorge Cumbo,Ernesto Snajer,Cuando el Diablo Anda en el Vino,2003-07-29
4050,Jorge Cumbo,Ignacio López,"Bartók: Para Niños, Sz. 42, Libro I, ""Canciones Folklóricas Húngaras"": Nº 6, Danza Regional",2003-07-29
4051,Jorge Cumbo,Ignacio López,"Bartók: Para Niños, Sz. 42, Libro III, ""Canciones Folklóricas Eslovenas"": Nº 61, Amante Distante, Assai Lento",2003-07-29
4052,Jorge Cumbo,Ignacio López,"Bartók: Para Niños, Sz. 42, Libro I, ""Canciones Folklóricas Húngaras"": Nº 10, Flores Exóticas, Allegro Molto",2003-07-29
4053,Jorge Cumbo,Ignacio López,Canción para Quenistas,2003-07-29
4054,Jorge Cumbo,Terceto Murillo,El Viaje Interior,2014-08-11
4055,Eladia Blazquez,Raúl Lavié,Golpea Que Te Van a Abrir,2009-09-02
4056,Eladia Blazquez,Victor Villadangos,Kite-flying Dream,2004-02-18
4057,Eladia Blazquez,Chico Novarro,Convencernos (with Eladia Blázquez),2009-07-21
4058,Jorge Araujo,AnToN KuRT,Give - Anton Kurt Remix,2019-10-22
4059,Jorge Araujo,Scorpio,Amitie,2017
4060,Bernardo Baraj,Marcelo Baraj,Stella by Starlight,2020-03-27
4061,Bernardo Baraj,Marcelo Baraj,Someday my Prince Will Come,2020-03-27
4062,Bernardo Baraj,Marcelo Baraj,Comin Home Baby,2020-03-27
4063,Bernardo Baraj,Marcelo Baraj,Los Ejes de mi Carreta,2020-03-27
4064,Bernardo Baraj,Marcelo Baraj,Straigth No Chaser,2020-03-27
4065,Bernardo Baraj,Juan Bayon,Stella by Starlight,2020-03-27
4066,Bernardo Baraj,Juan Bayon,Someday my Prince Will Come,2020-03-27
4067,Bernardo Baraj,Juan Bayon,Comin Home Baby,2020-03-27
4068,Bernardo Baraj,Juan Bayon,Los Ejes de mi Carreta,2020-03-27
4069,Bernardo Baraj,Juan Bayon,Straigth No Chaser,2020-03-27
4070,Bernardo Baraj,César Franov,Cuando Seria,2022-09-02
4071,Tangoloco (Daniel García Quinteto),Raúl Lavié,Candombe para Gardel / La Puñalada (Medley),2022-01-28
4072,Tangoloco (Daniel García Quinteto),Pablo Ziegler,Jugo de Tomate Frio / La Muerte del Angel,2006-11-25
4073,Tangoloco (Daniel García Quinteto),María Volonté,Something,2006-11-25
4074,Tangoloco (Daniel García Quinteto),Rubén Goldín,Para Respirar,2002-11-25
4075,Tangoloco (Daniel García Quinteto),Juan Darthes,La City Porteña,2002-11-25
4076,Lisandro Aristimuño,Fena Della Maggiora,Todo lo que aún me queda,2022-10-27
4077,Lisandro Aristimuño,Vandera,Mi Trap,2021-05-14
4078,Lisandro Aristimuño,Antonio Birabent,Pasaron los Años,2016-03-28
4079,Lisandro Aristimuño,Antonio Birabent,Aishteru,2008-10-01
4080,Lidia Borda,Luis Borda,Vivo en San Telmo,2022-10-14
4081,Lidia Borda,Luis Borda,Al Otro Lado del Rio,2022-10-14
4082,Lidia Borda,Luis Borda,Barco Partido,2022-10-14
4083,Lidia Borda,Luis Borda,La Bala Dobló en la Esquina,2022-10-14
4084,Lidia Borda,Luis Borda,Flor de Muro,2022-10-14
4085,Lidia Borda,Luis Borda,La Vida Después,2022-10-14
4086,Lidia Borda,Luis Borda,Algo Así,2022-10-14
4087,Lidia Borda,Luis Borda,Oro y plata,2012-01-01
4088,Lidia Borda,Luis Borda,Ay de mi,2012-01-01
4089,Lidia Borda,Luis Borda,Flor de cardo,2012-01-01
4090,Lidia Borda,Luis Borda,Gota de lluvia,2012-01-01
4091,Lidia Borda,Luis Borda,Pampa luna,2012-01-01
4092,Lidia Borda,Luis Borda,Pluma de nido,2012-01-01
4093,Lidia Borda,Luis Borda,Tu nombre,2012-01-01
4094,Lidia Borda,Luis Borda,De barro,2012-01-01
4095,Lidia Borda,Luis Borda,Torrente,2012-01-01
4096,Lidia Borda,Luis Borda,Responso,2012-01-01
4097,Lidia Borda,Daniel Melingo,La Bala Dobló en la Esquina,2022-10-14
4098,Lidia Borda,Diego Schissi,Tu palida voz,2012-04-03
4099,Lidia Borda,Diego Schissi,Vida mia,2012-04-03
4100,Lidia Borda,Diego Schissi,Sera una noche,2012-04-03
4101,Lidia Borda,Diego Schissi,Pampero,2012-04-03
4102,Lidia Borda,Diego Schissi,Claudinette,2012-04-03
4103,Lidia Borda,Diego Schissi,Nido gaucho,2012-04-03
4104,Lidia Borda,Diego Schissi,Apologia tanguera,2012-04-03
4105,Lidia Borda,Diego Schissi,La noche que te fuiste,2012-04-03
4106,Lidia Borda,Diego Schissi,Será una noche,2011-12-20
4107,Lidia Borda,Diego Schissi,Apología tanguera,2011-12-20
4108,Lidia Borda,Rolando Goldman,Oro y plata,2012-01-01
4109,Lidia Borda,Rolando Goldman,Ay de mi,2012-01-01
4110,Lidia Borda,Rolando Goldman,Flor de cardo,2012-01-01
4111,Lidia Borda,Rolando Goldman,Gota de lluvia,2012-01-01
4112,Lidia Borda,Rolando Goldman,Pampa luna,2012-01-01
4113,Lidia Borda,Rolando Goldman,Pluma de nido,2012-01-01
4114,Lidia Borda,Rolando Goldman,Tu nombre,2012-01-01
4115,Lidia Borda,Rolando Goldman,De barro,2012-01-01
4116,Lidia Borda,Rolando Goldman,Torrente,2012-01-01
4117,Lidia Borda,Rolando Goldman,Responso,2012-01-01
4118,Lidia Borda,Ariel Argañaraz,Oro y plata,2012-01-01
4119,Lidia Borda,Ariel Argañaraz,Ay de mi,2012-01-01
4120,Lidia Borda,Ariel Argañaraz,Flor de cardo,2012-01-01
4121,Lidia Borda,Ariel Argañaraz,Gota de lluvia,2012-01-01
4122,Lidia Borda,Ariel Argañaraz,Pampa luna,2012-01-01
4123,Lidia Borda,Ariel Argañaraz,Pluma de nido,2012-01-01
4124,Lidia Borda,Ariel Argañaraz,Tu nombre,2012-01-01
4125,Lidia Borda,Ariel Argañaraz,De barro,2012-01-01
4126,Lidia Borda,Ariel Argañaraz,Torrente,2012-01-01
4127,Lidia Borda,Ariel Argañaraz,Responso,2012-01-01
4128,Lidia Borda,Ariel Argañaraz,Palabras Sin Importancia,2008
4129,Lidia Borda,Ariel Argañaraz,Huella del Cariño,2008
4130,Lidia Borda,Ariel Argañaraz,Eche Veinte Centavos en la Ranura,2008
4131,Lidia Borda,Ariel Argañaraz,Piove en San Telmo,2008
4132,Lidia Borda,Ariel Argañaraz,Arrabal Salvaje,2008
4133,Lidia Borda,Ariel Argañaraz,Huella del carino,2008
4134,Lidia Borda,Ariel Argañaraz,Sueno del nino negro,2008
4135,Lidia Borda,Paula Pomeraniec,Palabras Sin Importancia,2008
4136,Lidia Borda,Paula Pomeraniec,De los Dos,2008
4137,Lidia Borda,Paula Pomeraniec,Huella del Cariño,2008
4138,Lidia Borda,Paula Pomeraniec,Eche Veinte Centavos en la Ranura,2008
4139,Lidia Borda,Paula Pomeraniec,Sueño del Niño Negro,2008
4140,Lidia Borda,Paula Pomeraniec,Arrabal Salvaje,2008
4141,Lidia Borda,Paula Pomeraniec,Amorera/Nada,2008
4142,Lidia Borda,Ramiro Gallo,De los Dos,2008
4143,Lidia Borda,Ramiro Gallo,Eche Veinte Centavos en la Ranura,2008
4144,Lidia Borda,Ramiro Gallo,Huella del carino,2008
4145,Lidia Borda,Ramiro Gallo,Sueno del nino negro,2008
4146,Lidia Borda,Ramiro Gallo,Sin pétalos,2010-10-25
4147,Lidia Borda,Juan Canosa,Amorera/Nada,2008
4148,Lidia Borda,Esteban Morgado,Arrabal Amargo,1999
4149,Lidia Borda,Esteban Morgado,Callejón,1999
4150,Lidia Borda,Esteban Morgado,Los Cosos de Al Lado,1999
4151,Lidia Borda,Esteban Morgado,Sueño de Juventud,1999
4152,Lidia Borda,Esteban Morgado,Patio de Tango,1999
4153,Lidia Borda,Esteban Morgado,Nostalgias - original,1999
4154,Lidia Borda,Esteban Morgado,Trenzas,1999
4155,Lidia Borda,Esteban Morgado,As Rosas Não Falam,1999
4156,Lidia Borda,Damian Bolotin,Arrabal Amargo,1999
4157,Lidia Borda,Damian Bolotin,Callejón,1999
4158,Lidia Borda,Damian Bolotin,Los Cosos de Al Lado,1999
4159,Lidia Borda,Damian Bolotin,Sueño de Juventud,1999
4160,Lidia Borda,Damian Bolotin,Patio de Tango,1999
4161,Lidia Borda,Damian Bolotin,Nostalgias - original,1999
4162,Lidia Borda,Damian Bolotin,Trenzas,1999
4163,Lidia Borda,Damian Bolotin,As Rosas Não Falam,1999
4164,Manu Sija,Leo Genovese,Donde quiera que estes,2019-08-16
4165,Manu Sija,Sofia Rei,Creacion,2019-08-16
4166,Manu Sija,Quique Sinesi,Elogio del Viento,2016-08-23
4167,Rocío Quiroz,Rodrigo Tapari,Entra En Mi Vida,2022-03-25
4168,Rocío Quiroz,Rodrigo Tapari,Lecho De Rosas,2022-03-25
4169,Rocío Quiroz,Rodrigo Tapari,Piensa En Mi,2022-03-25
4170,Rocío Quiroz,Rodrigo Tapari,Fué Difícil,2022-03-25
4171,José Colangelo,Daniel Barenboim,Verdi : Messa da Requiem : IX Ingemisco,2004-06-01
4172,José Colangelo,Daniel Barenboim,"Berlioz: Hymne des Marseillais, H 51a",2004-06-01
4173,José Colangelo,Daniel Barenboim,"Wagner: Die Walküre, Act 1: ""Winterstürme wichen dem Wonnemond"" (Siegmund)",2004-06-01
4174,José Colangelo,Juan Esteban Cuacci,Duende y Misterio,2019-03-08
4175,Ramón Navarro,Silvina Garre,Leopoldo Silencio,2011-03-15
4176,Ramón Navarro,Ramón Navarro (h),Valle Salamanca,2011-03-15
4177,Ramón Navarro,Ramón Navarro (h),Hasta Hacerme una Flor,2011-03-15
4178,Ramón Navarro,Ramón Navarro (h),La Casa de Chuquis,2011-03-15
4179,Ramón Navarro,Ramón Navarro (h),Corazón Que Zapatea,2011-03-15
4180,Ramón Navarro,Ramón Navarro (h),Esperando por Vos,2011-03-15
4181,Ramón Navarro,Ramón Navarro (h),Las Cosas Que Él Tanto Amaba,2011-03-15
4182,Ramón Navarro,Ramón Navarro (h),A Don Rosa Toledo,2011-03-14
4183,Ramón Navarro,Ramón Navarro (h),Chaya de los Pobres,2011-03-14
4184,Ramón Navarro,Ramón Navarro (h),Canción de la Palliri,2011-03-14
4185,Ramón Navarro,Ramón Navarro (h),Tinkunaco y Chaya,2011-03-14
4186,Ramón Navarro,Ramón Navarro (h),Remolino de Coplas,2011-03-14
4187,Ramón Navarro,Oscar Alem,Pájaros de Luz,2011-03-15
4188,Ramón Navarro,Oscar Alem,La Pampa Mía,2011-03-14
4189,Ramón Navarro,Mónica Abraham,Hasta Hacerme una Flor,2011-03-15
4190,Ramón Navarro,Mónica Abraham,Deshojamiento,2011-03-14
4191,Ramón Navarro,Jorge Giuliano,Hasta Hacerme una Flor,2011-03-15
4192,Ramón Navarro,Hilda Herrera,Vidala del Chango,2011-03-15
4193,Ramón Navarro,Suna Rocha,Corazón Que Zapatea,2011-03-15
4194,Ramón Navarro,Suna Rocha,A Don Rosa Toledo,2011-03-14
4195,Ramón Navarro,Suna Rocha,La alegria de los ninos,2012-03-01
4196,Ramón Navarro,Suna Rocha,El hombre y el agua,2012-03-01
4197,Ramón Navarro,Suna Rocha,Abuelas del campo mio,2012-03-01
4198,Ramón Navarro,Suna Rocha,Si no te olvido,2012-03-01
4199,Ramón Navarro,Suna Rocha,Vidala de la negra mia,2012-03-01
4200,Ramón Navarro,Suna Rocha,Vidalita de ayer,2012-03-01
4201,Ramón Navarro,Suna Rocha,Me voy quedando,2012-03-01
4202,Ramón Navarro,Suna Rocha,Las manitas,2012-03-01
4203,Ramón Navarro,Suna Rocha,Memento,2012-03-01
4204,Ramón Navarro,Ernesto Baffa,Coplas del Valle,2011-03-15
4205,Ramón Navarro,Fernando Rabih,Palabras al Caballito de la Noria,2011-03-15
4206,Ramón Navarro,Fernando Rabih,Tango Provinciano,2011-03-14
4207,Ramón Navarro,Federico Mizrahi,Tango Provinciano,2011-03-14
4208,Demi Carabajal,Roxana Carabajal,Acariciando el Cielo,2022-08-13
4209,Demi Carabajal,Roxana Carabajal,Despierta en los Salitrales,2018-12-06
4210,Demi Carabajal,Marcelo Gomez,Andan,2022-08-13
4211,Demi Carabajal,Marcelo Gomez,La Chacarera Es Nuestra Voz,2022-08-13
4212,Demi Carabajal,Marcelo Gomez,Mi Deseo Es Más Intenso,2022-08-13
4213,Demi Carabajal,Arias Cáceres,Respuestas Aguardando,2022-04-01
4214,Demi Carabajal,Alambre Gonzalez,Mi Carnaval Está Ausente,2021-11-05
4215,Vivi Pozzebón,Susy Shock,Niñas Que Van Bailando,2015-09-09
4216,Vivi Pozzebón,Los Tekis,Frutos del Sol,2015-09-09
4217,Vivi Pozzebón,Hugo Lobo,Soy Tamborera,2015-09-09
4218,Vivi Pozzebón,Dancing Mood,Soy Tamborera,2015-09-09
4219,Vivi Pozzebón,Bam Bam Miranda,Qué Linda Parejita!,2011-12-01
4220,Vivi Pozzebón,Bam Bam Miranda,Se Me Van los Pies,2011-12-01
4221,Vivi Pozzebón,Fede Flores,Yo No Canto por Cantar,2009-05-01
4222,Vivi Pozzebón,Fede Flores,Conga de Flores,2009-05-01
4223,Vivi Pozzebón,Fede Flores,El Pescador,2009-05-01
4224,Vivi Pozzebón,Liliana Zavala,Coplas Tamboreras,2022-03-11
4225,Vivi Pozzebón,Liliana Zavala,"Coplas Tamboreras / Tamboreras Por el Mundo, Vol. 1",2021-10-15
4226,Vivi Pozzebón,Suna Rocha,Jaulón (How Long),2020-12-02
4227,Vivi Pozzebón,Suna Rocha,Si Te Vas Yo Me Quedo Llorando,2020-12-02
4228,Walter Ríos,Domingo Cura,Noracha,1997-06-06
4229,Walter Ríos,Antonio Agri,Divina,1997-06-06
4230,Walter Ríos,Antonio Agri,Bar Nocturno,1997-05-05
4231,Walter Ríos,Antonio Agri,Claro de Luna en el Suburbio,1997-05-05
4232,Walter Ríos,Antonio Agri,Academia - Tango Classique,1997-05-05
4233,Walter Ríos,Antonio Agri,Las Milongueras - 1930 Cabaret Girls,1997-05-05
4234,Walter Ríos,Antonio Agri,Cheri,1997-05-05
4235,Walter Ríos,Antonio Agri,La Calle de las Brumas,1997-05-05
4236,Walter Ríos,Antonio Agri,En un Andén Lejano,1997-05-05
4237,Walter Ríos,Antonio Agri,Bailarín de Lujo,1997-05-05
4238,Walter Ríos,Antonio Agri,"La Negra del Arrabal, Pt. 1",1997-05-05
4239,Walter Ríos,Antonio Agri,"La Negra del Arrabal, Pt. 2",1997-05-05
4240,Walter Ríos,Antonio Agri,París toujours,1997-05-05
4241,Walter Ríos,Maria Graña,María (feat. Walter Ríos & Ricardo Domínguez),1996-01-01
4242,Walter Ríos,Maria Graña,Malena (feat. Walter Ríos & Ricardo Domínguez),1996-01-01
4243,Walter Ríos,Maria Graña,Milonga del 900 (feat. Walter Ríos & Ricardo Domínguez),1996-01-01
4244,Walter Ríos,Maria Graña,Rebeldía (feat. Walter Ríos & Ricardo Domínguez),1996-01-01
4245,Walter Ríos,Pablo Agri,Adiós Nonino (feat. Walter Rios),2008-08-05
4246,Walter Ríos,Pablo Agri,El dia que me quieras (feat. Susan Rinaldi & Walter Rios),2008-08-05
4247,Walter Ríos,Juan Carlos Ingaramo,Mulata de Aquí,2019-03-22
4248,Walter Ríos,Tito Reyes,Soneto a Troilo,1999-09-09
4249,Walter Ríos,Tito Reyes,Por Qué Canto Así,1999-09-09
4250,Walter Ríos,Tito Reyes,Íntima,1996-10-10
4251,Walter Ríos,Tito Reyes,Nobleza de Arrabal,1996-10-10
4252,Walter Ríos,Héctor Stamponi,El Último Café (Bandoneón),1994-06-06
4253,Jorge Rojas,Franco Ramirez,A una Rosa,2012-07-30
4254,Sixto Palavecino,Alfredo Abalos,Don Esteban,2006-05-08
4255,Sandro,María Martha Serra Lima,Cosas de la Vida,2004-04-13
4256,Nito Mestre,Luis Gurevich,Cómo Volví a Recordar,1999-05-05
4257,Nito Mestre,Luis Gurevich,Pájaro,1999-05-05
4258,Nito Mestre,Luis Gurevich,Sin Mirar Atras,1999-05-05
4259,Nito Mestre,Luis Gurevich,En Busca de un Sueño,1999-05-05
4260,Nito Mestre,Ciro Fogliatta,Universo de Estrellas (with Nito Mestre),2017-08-25
4261,María Rosa Yorio,Miguel Mateos - Zas,Quién Sedujo A Quién - Remastered,1982-10-07
4262,María Rosa Yorio,Miguel Mateos - Zas,Camino A Singapur - Remastered,1982-10-07
4263,María Rosa Yorio,Miguel Mateos - Zas,Por Un Minuto De Amor - Remastered,1982-10-07
4264,María Rosa Yorio,Miguel Mateos - Zas,Viviendo O Viviendo - Remastered,1982-10-07
4265,María Rosa Yorio,Miguel Mateos - Zas,Amor En Taxi - Remastered,1982-10-07
4266,María Rosa Yorio,Miguel Mateos - Zas,Fanny Está Sola - Remastered,1982-10-07
4267,María Rosa Yorio,Miguel Mateos - Zas,"Hijo, Nunca Solo Crecerás - Remastered",1982-10-07
4268,María Rosa Yorio,Miguel Mateos - Zas,Tu Viaje Empezó a Doler,1982-10-07
4269,María Rosa Yorio,Miguel Mateos - Zas,Telefono Publico - Remastered,1982-10-07
4270,María Rosa Yorio,Literal,Caminos Nuevos,2021-11-26
4271,Gustavo Santaolalla,Juan Luqui,Corridors,2022-01-14
4272,Gustavo Santaolalla,Juan Luqui,Into The Basement,2022-01-14
4273,Gustavo Santaolalla,Juan Luqui,The Fire,2022-01-14
4274,Gustavo Santaolalla,Juan Luqui,"Clean, Hammer, Repeat",2022-01-14
4275,Gustavo Santaolalla,Juan Luqui,Bug's Trick,2022-01-14
4276,Gustavo Santaolalla,Juan Luqui,Playing Alone,2022-01-14
4277,Gustavo Santaolalla,Juan Luqui,Old Time Movie,2022-01-14
4278,Gustavo Santaolalla,Juan Luqui,Through The Fog,2022-01-14
4279,Gustavo Santaolalla,Juan Luqui,Overslept,2020-10-02
4280,Gustavo Santaolalla,Juan Luqui,He’s Outside,2020-10-02
4281,Gustavo Santaolalla,Juan Luqui,Chasing,2020-10-02
4282,Gustavo Santaolalla,Juan Luqui,Dragged,2020-10-02
4283,Gustavo Santaolalla,Juan Luqui,Gasping,2020-10-02
4284,Gustavo Santaolalla,Juan Luqui,Reach for The Light,2020-10-02
4285,Gustavo Santaolalla,Juan Luqui,Unbearable,2020-10-02
4286,Gustavo Santaolalla,Juan Luqui,On the Move,2020-10-02
4287,Gustavo Santaolalla,Juan Luqui,Once Again Wrong,2020-10-02
4288,Gustavo Santaolalla,Juan Luqui,In Another Life,2020-10-02
4289,Gustavo Santaolalla,Juan Luqui,Where Is He?,2020-10-02
4290,Gustavo Santaolalla,Javier Casalla,Lago Frías,2004-01-01
4291,Gustavo Santaolalla,Javier Casalla,Leaving Miramar,2004-01-01
4292,Gustavo Santaolalla,Javier Casalla,Montana,2004-01-01
4293,Gustavo Santaolalla,Javier Casalla,Procesión,2004-01-01
4294,Gustavo Santaolalla,Javier Casalla,La Partida,2004-01-01
4295,Gustavo Santaolalla,Javier Casalla,La Muerte de la Poderosa,2004-01-01
4296,Gustavo Santaolalla,Javier Casalla,La Salida de Lima,2004-01-01
4297,Gustavo Santaolalla,Javier Casalla,Círculo en el Río,2004-01-01
4298,Gustavo Santaolalla,Javier Casalla,Leyendo en el Hospital,2004-01-01
4299,Gustavo Santaolalla,Javier Casalla,El Cruce,2004-01-01
4300,Gustavo Santaolalla,Javier Casalla,Partida del Leprosario,2004-01-01
4301,Gustavo Santaolalla,Javier Casalla,Revolución Calente,2004-01-01
4302,Gustavo Santaolalla,Javier Casalla,Chichina,2004-01-01
4303,Gustavo Santaolalla,Javier Casalla,Lima,2004-01-01
4304,Gustavo Santaolalla,Javier Casalla,Cabalgando,2004-01-01
4305,Gustavo Santaolalla,Anibal Kerpel,Lago Frías,2004-01-01
4306,Gustavo Santaolalla,Anibal Kerpel,Leaving Miramar,2004-01-01
4307,Gustavo Santaolalla,Anibal Kerpel,Montana,2004-01-01
4308,Gustavo Santaolalla,Anibal Kerpel,Procesión,2004-01-01
4309,Gustavo Santaolalla,Anibal Kerpel,La Partida,2004-01-01
4310,Gustavo Santaolalla,Anibal Kerpel,La Muerte de la Poderosa,2004-01-01
4311,Gustavo Santaolalla,Anibal Kerpel,La Salida de Lima,2004-01-01
4312,Gustavo Santaolalla,Anibal Kerpel,Círculo en el Río,2004-01-01
4313,Gustavo Santaolalla,Anibal Kerpel,Leyendo en el Hospital,2004-01-01
4314,Gustavo Santaolalla,Anibal Kerpel,El Cruce,2004-01-01
4315,Gustavo Santaolalla,Anibal Kerpel,Partida del Leprosario,2004-01-01
4316,Gustavo Santaolalla,Anibal Kerpel,Revolución Calente,2004-01-01
4317,Gustavo Santaolalla,Anibal Kerpel,Chichina,2004-01-01
4318,Gustavo Santaolalla,Anibal Kerpel,Lima,2004-01-01
4319,Gustavo Santaolalla,Anibal Kerpel,Cabalgando,2004-01-01
