numero,Id,Label,id_artista,popularidad,generos_musicales,genero
962,Chizzo Napoli,Chizzo Napoli,spotify:artist:2qmC2VNLa1YWpVBKKIoOSR,3,[],male
963,Mery Granados,Mery Granados,spotify:artist:0aJgv15DVDKvr0yWb5BzP1,40,['argentine telepop'],female
964,Gabriel Pedernera,Gabriel Pedernera,spotify:artist:1I7I2jfVn3KvuAi49h01Gr,2,[],male
965,Nicolás Pauls,Nicolás Pauls,spotify:artist:4MBkJeYHk9BrXweGoyuT94,3,[],male
966,Fernando,Fernando,spotify:artist:2Qw51ZLllblaJ5rG1n1uDz,14,[],male
967,Joaquín Mora,Joaquín Mora,spotify:artist:1egHMzg1ZA4mmy8tEkvWlu,1,[],male
968,Eduardo Lagos,Eduardo Lagos,spotify:artist:5xQYGNmnIiV7verfzMo8Vo,12,[],male
969,Hugo Diaz Y Sus Changos,Hugo Diaz Y Sus Changos,spotify:artist:6RPDgJF1bQMuv5y7iIVbSo,0,[],male
970,Victoria Diaz,Victoria Diaz,spotify:artist:0kEZzMtFu8S1Aw42xEh8Mc,1,[],NA
971,Hugo Diaz (Su Armónica) y sus Changos,Hugo Diaz (Su Armónica) y sus Changos,spotify:artist:4z6Wca6qXRPr1E6SWLhcyw,3,[],male
972,Horacio Lavandera,Horacio Lavandera,spotify:artist:6InVsS0LwuWOaxHomvrb4i,6,['latin american classical piano'],male
973,Jose Pascual,Jose Pascual,spotify:artist:30vzYEXtd0A2YavGMHvm6f,0,[],male
974,José Maria Saluzzi,José Maria Saluzzi,spotify:artist:1RqTs0wVgedlrmrMWnfaVb,2,[],NA
975,Osvaldo Avena,Osvaldo Avena,spotify:artist:5QCf4oRYqs4RTtfYa1lCvN,0,[],male
976,Jorge Navarro,Jorge Navarro,spotify:artist:0AcplqB50fO2m9SiFNIsSg,25,[],male
977,Amor Elefante,Amor Elefante,spotify:artist:5DboBy35CJ1kezDm1ebqbC,20,"['argentine indie', 'cantautora argentina']",NA
978,Manuel Gomez Carrillo,Manuel Gomez Carrillo,spotify:artist:7IloQOZyD1o3maZVuraAuH,0,[],male
979,Juan José Castro,Juan José Castro,spotify:artist:4KCKdpRgRq7yB8xY8TqJQf,1,"['latin classical', 'neoclassicism']",male
980,Alberto Williams,Alberto Williams,spotify:artist:11kKasV6eRUQnuIouit02q,4,"['latin classical', 'post-romantic era']",male
981,Carlos López Buchardo,Carlos López Buchardo,spotify:artist:6zUBSpxpy1cnD780uW7eTL,1,['latin classical'],male
982,Julián Aguirre,Julián Aguirre,spotify:artist:3X6vHZOesj37sEvr6BpIQl,5,['latin classical'],male
983,Juan Cruz De Urquiza,Juan Cruz De Urquiza,spotify:artist:0nRwYzrk9wrf5ZIsvPuxwl,7,['argentine jazz'],male
984,Julian Vat,Julian Vat,spotify:artist:4M4t83Uxn91yBiGixmBPBK,1,[],male
985,Julia Morgado,Julia Morgado,spotify:artist:5hwPkYXCRSJkuh97oenEU4,2,[],female
986,CLAUDIO MORGADO,CLAUDIO MORGADO,spotify:artist:0w5aTgdGsNbaodNAg1kXpK,0,[],male
987,Daniel Barenboim/New Philharmonia Orchestra/Pierre Boulez,Daniel Barenboim/New Philharmonia Orchestra/Pierre Boulez,spotify:artist:0miu2XZqOTPBnmWRpObzjd,0,[],male
988,Oscar Aleman & Su Quinteto De Swing,Oscar Aleman & Su Quinteto De Swing,spotify:artist:1U3c7Izz1GAbMooNi9FV0o,0,[],male
989,Oscar Aleman Y Su Conjunto De Jazz,Oscar Aleman Y Su Conjunto De Jazz,spotify:artist:47PxlD6DGRFjHKrERgTiAc,0,[],male
990,Demoliendo Tangos,Demoliendo Tangos,spotify:artist:3IzqOwnHfqRre1A7QVueAs,0,[],NA
991,Mariana Kesselman,Mariana Kesselman,spotify:artist:13VXnxsHnlBRSFtBVb8Ziw,0,[],female
992,Sergio Villar,Sergio Villar,spotify:artist:2SXScHCHeC3dciUTXDJ9xT,1,[],male
993,Mariano Castro,Mariano Castro,spotify:artist:0zukmet3OBb7KkvJbT9yOi,10,[],NA
994,Pety,Pety,spotify:artist:1KIAFzs3T8c4RanxT9GjZL,20,[],male
995,Guillermo Bonetto,Guillermo Bonetto,spotify:artist:1rijasyRtILod4s1wmI78L,27,[],male
996,La Viajerita,La Viajerita,spotify:artist:2uCZ1HqK1cBvrv0oKrUSm2,1,[],NA
997,Lula Bertoldi,Lula Bertoldi,spotify:artist:5WX7W5ESabcsJrPMHYkjNQ,22,[],female
998,Egle Martin,Egle Martin,spotify:artist:54N4iMgYNsDT04np5qQwlw,0,[],female
999,Sonia Alvarez,Sonia Alvarez,spotify:artist:4qeHReaMMuXAfrv9rFAPsj,20,[],female
1000,Patricia Da Dalt,Patricia Da Dalt,spotify:artist:5i0PuTK0hlwf8ehyEENMFS,0,['classical flute'],female
1001,Ramiro Gallo String Orchestra,Ramiro Gallo String Orchestra,spotify:artist:4jL8YF27s2VKXFT5zJoezc,0,[],male
1002,Lucio Mantel,Lucio Mantel,spotify:artist:5kCJ9ht14oLO98WlBRfwyk,20,['argentine indie'],male
1003,Hernan Hecht,Hernan Hecht,spotify:artist:7dl3J3Gs0ryFhyeRDypljB,13,[],male
1004,Facundo Ramírez y Lolita Torres,Facundo Ramírez y Lolita Torres,spotify:artist:21UDw5HuYOTQbstbuOJKgX,0,[],male
1005,Olga Joukova,Olga Joukova,spotify:artist:3WxLEa1Ord5nJ0T5IY3oNQ,0,[],NA
1006,Nelson Goerner,Nelson Goerner,spotify:artist:5aQIVZsK11PazWGaq0Fzu6,14,['classical piano'],male
1007,Sergio Tiempo,Sergio Tiempo,spotify:artist:7kIK193iuLPugEvQGoirww,21,['latin american classical piano'],male
1008,Karin Lechner,Karin Lechner,spotify:artist:5J4H8Y348MUCgJnk0tmceZ,22,['latin american classical piano'],female
1009,Natalia Margulis,Natalia Margulis,spotify:artist:6YVWWUfQ6fDkHI4cxX9bdQ,0,[],female
1010,Anton Arensky,Anton Arensky,spotify:artist:2DLKrW0pn180nOIjUWlTjm,33,"['late romantic era', 'russian romanticism']",male
1011,Karin Lechner | Sergio Tiempo,Karin Lechner | Sergio Tiempo,spotify:artist:1cycjRW4LjxhpdSy9Z6Iw2,5,[],female
1012,Paula Balassanian,Paula Balassanian,spotify:artist:2u6dVxxtGjR4nbAO7YHl7J,0,[],female
1013,Raúl Barboza,Raúl Barboza,spotify:artist:3e3vO59T2UZID97fDNr00q,0,[],male
1014,Antonio Tarragó Ros,Antonio Tarragó Ros,spotify:artist:65jGZiPXVWGDlLhnICMfvI,29,"['chamame', 'folklore argentino']",NA
1015,UN,UN,spotify:artist:2xtD7gxqb7f5OkGXfXtlWK,3,[],NA
1016,Carlos Cutaia,Carlos Cutaia,spotify:artist:75eabwXeePVg6qHQe9G0KQ,11,[],male
1017,Andres Chazarreta,Andres Chazarreta,spotify:artist:1mXC0D1GSRrql8qGre7Ylb,2,['guitarra argentina'],male
1018,Atahualpa Yupanqui,Atahualpa Yupanqui,spotify:artist:6I2DJf8fZwixA0GTLAvR1b,42,"['cantautor', 'folklore argentino', 'folklore surero', 'guitarra argentina', 'musica andina', 'nueva cancion', 'rock nacional', 'trova', 'zamba']",male
1019,Benicio Díaz,Benicio Díaz,spotify:artist:15msrruAovf0B53MOjAzK0,0,[],male
1020,Martin Bruhn,Martin Bruhn,spotify:artist:7Dac3ptM3pvSiPzkRVJ548,9,[],male
1021,Jorge Anders,Jorge Anders,spotify:artist:0bpkpFRdNeOsNrZiw2icad,1,[],male
1022,Javier Martinez Vallejos,Javier Martinez Vallejos,spotify:artist:7A0Hqf5PHDLbxCDmYaz1xI,10,[],male
1023,Héctor Varela,Héctor Varela,spotify:artist:4rQT6OE5twoxtzH8mvVMBl,28,"['bandoneon', 'tango', 'vintage tango']",male
1024,Fernando Soler,Fernando Soler,spotify:artist:3gDOWj6jgaakYMnC0K20Rk,20,[],male
1025,Emilia Siede,Emilia Siede,spotify:artist:6RWlJiSPLshpRuQ6emBMpX,17,[],female
1026,Brenda Martin,Brenda Martin,spotify:artist:2btHrP9FC5pS6h5dsxQ1Fr,2,[],female
1027,Antonio Birabent,Antonio Birabent,spotify:artist:4RTZWynN9D2v9GHAvUQOWO,2,[],male
1028,Leo Dan,Leo Dan,spotify:artist:6qhOH2mrlqUDod9sWA5kR2,67,"['cancion melodica', 'latin pop', 'ranchera']",male
1029,Bahiano,Bahiano,spotify:artist:3FXD2eQcHOiacO9qXENLUN,46,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']",male
1030,Matias Romero,Matias Romero,spotify:artist:0XzGdBJiEWFMx0a5GZbOsm,1,[],male
1031,Walter Broide,Walter Broide,spotify:artist:1W8WySv9f5JKQhGO7XPIWp,2,[],male
1032,Cobra Rod,Cobra Rod,spotify:artist:0hMoBHpcXtaYkzIVtdbSg5,3,[],NA
1033,Angel Calvo,Angel Calvo,spotify:artist:1Pn9HEsHECjIIXi3lA5v8T,0,[],NA
1034,Benito Cerati,Benito Cerati,spotify:artist:13QnAhCICgwMtr6HPWoRbH,21,[],male
1035,La Renga,La Renga,spotify:artist:30fEdZPXgWfC4sNttcyB3C,61,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",NA
1036,Alejandro Medina,Alejandro Medina,spotify:artist:2MvoqSSTigBbfXWoSHGtgj,13,['rock nacional'],male
1037,Almafuerte,Almafuerte,spotify:artist:6qYd7xlmeeeDkPfx6mZ9PV,49,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",NA
1038,Omar Mollo,Omar Mollo,spotify:artist:3gvvM06RykBuIcFpWljUhD,26,['tango'],male
1039,Adrián Otero,Adrián Otero,spotify:artist:0RZvJL3AicNni7cisqcIxC,24,"['argentine rock', 'blues latinoamericano', 'rock nacional']",male
1040,La Mississippi,La Mississippi,spotify:artist:2haNFSI2XvHycF4x0nhp2w,40,"['argentine rock', 'blues latinoamericano', 'latin alternative', 'latin metal', 'rock en espanol', 'rock nacional']",NA
1041,Viejas Locas,Viejas Locas,spotify:artist:7wTu5u7W3kc9Id5JAvSAFV,57,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",NA
1042,Divididos,Divididos,spotify:artist:6ZIgPKHzpcswB8zh7sRIhx,58,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']",NA
1043,Ricardo Iorio,Ricardo Iorio,spotify:artist:0HNFg6mSgz7WLcN74CI3oT,38,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal', 'rock nacional']",male
1044,Vitico,Vitico,spotify:artist:14erJRCwjfKO2FeyOGaUEQ,6,[],male
1045,Juan Haymes,Juan Haymes,spotify:artist:1uNPpjJfJCrCY99aozbMBR,4,[],male
1046,Moris,Moris,spotify:artist:1QXuO8QIYgJMYyO0bFsdXi,21,"['argentine rock', 'rock nacional']",male
1047,Sr. Flavio,Sr. Flavio,spotify:artist:2XTAHDg8VYD5yxwOpvaS5p,15,[],male
1048,Mex Urtizberea,Mex Urtizberea,spotify:artist:2iPrKTKzQOV6F6PZOS8lMI,23,[],NA
1049,Alfredo Casero,Alfredo Casero,spotify:artist:26Omu9H1XR7cBoEYrMD9gF,26,"['argentine rock', 'rock en espanol', 'rock nacional']",male
1050,Fede Vigevani,Fede Vigevani,spotify:artist:3CuloJ8QY3IiCwna8Q6SOr,38,['latin viral pop'],male
1051,Dios Loko,Dios Loko,spotify:artist:35JvXrBTEt6f9h0lFvNsw7,0,[],NA
1052,The Sacados,The Sacados,spotify:artist:2EHTJRsQ8QNtw4sMrSYMKO,10,[],NA
1053,Alejandro Terán,Alejandro Terán,spotify:artist:6mDcxeuact0GzApRDotQlK,4,[],male
1054,Miguel Angel Tallarita,Miguel Angel Tallarita,spotify:artist:2QE5d0FMSgNAxn7iNQHdXc,0,[],male
1055,Paz Martínez,Paz Martínez,spotify:artist:4b02cKcLB7pHqXYfeGR9iK,33,"['pop romantico', 'rock nacional']",male
1056,Daniel Castro,Daniel Castro,spotify:artist:58WcPGsEIdjXByfgWhf88i,7,[],male
1057,Mauricio Marcelli,Mauricio Marcelli,spotify:artist:13xPFTo0v121TMohHUHCVo,1,[],male
1058,Jorge Labanca,Jorge Labanca,spotify:artist:3MU9vrL9u0e1b77kGuL1WP,0,[],male
1059,Lucio Demare,Lucio Demare,spotify:artist:3E2zkgPu6SUNZb35jvmzdt,25,"['tango', 'vintage tango']",male
1060,fede herrera,fede herrera,spotify:artist:0QjKTF5Tgmx5mxlMSSHZJn,34,[],male
1061,Los Charros,Los Charros,spotify:artist:1poWksyUHxANlcdBLPhsV9,54,['cumbia villera'],NA
1062,JAF,JAF,spotify:artist:3KsdiCqV04TOBhPWmk7u90,38,"['argentine rock', 'latin metal', 'rock en espanol', 'rock nacional']",male
1063,Lucas González Yancamil,Lucas González Yancamil,spotify:artist:4vdPEHdvAwyHPZwxBGhd2p,0,[],male
1064,Diosque,Diosque,spotify:artist:3Ib6KIEhkT9Funk4mqF4Lh,28,"['argentine indie', 'deep latin alternative', 'indie tucumano']",male
1065,DEFENSA,DEFENSA,spotify:artist:6FkVttiTT84WehLzoTrMEy,13,['r&b argentino'],NA
1066,Esteban Falabella,Esteban Falabella,spotify:artist:2AigB0pQvp9Ca2qWdw0rwQ,4,[],male
1067,José Luis Colzani,José Luis Colzani,spotify:artist:0uMx26uDyO3rnc0TO4y3Fe,0,[],male
1068,Carlos María Solare,Carlos María Solare,spotify:artist:4zBxENnepGD3YlC2KMjUBT,0,[],male
1069,Mario Raskin,Mario Raskin,spotify:artist:6dWIz2QGDso2RYWeDlEhqo,9,['harpsichord'],male
1070,Barbara Kusa,Barbara Kusa,spotify:artist:74ScpuNCRkEfKPjB5LVuNv,4,[],female
1071,María Isabel Siewers,María Isabel Siewers,spotify:artist:21vXRfMudUeth9OiAsU4uT,7,['guitarra argentina'],female
1072,Désirée Halac,Désirée Halac,spotify:artist:0nJko0Ooq3YzkBxiqma7MH,2,[],female
1073,Mario Clavell,Mario Clavell,spotify:artist:29PGZbh1KgaoqukrkJuv3C,8,[],male
1074,Fernando De Madariaga,Fernando De Madariaga,spotify:artist:17vmK9m31u5yEUWYrGB4vp,29,['pop romantico'],male
1075,Carlos Rossi,Carlos Rossi,spotify:artist:76MDm3GNyh5dkXVfr57Sn9,3,[],male
1076,Beatríz Suarez Paz,Beatríz Suarez Paz,spotify:artist:1uw59duZ7uzlY3UMTo85LQ,0,[],female
1077,Hector Pilatti,Hector Pilatti,spotify:artist:7bLagKvKKDlBJ2dZ4F3xCD,0,[],male
1078,Luciana Corral,Luciana Corral,spotify:artist:74pF9HHVF6kl1u7WRvGjHy,0,[],female
1079,Donna Caroll,Donna Caroll,spotify:artist:3yY1oX84dJUlw19LK5wb4v,0,[],female
1080,Cecilia Suarez Paz,Cecilia Suarez Paz,spotify:artist:6YedKIYkVZIUyxwpOVSwjv,0,[],female
1081,Patricia Barone,Patricia Barone,spotify:artist:7pmVXdhcBTzX2tVO3XX9zl,1,['tango cancion'],female
1082,Galo García,Galo García,spotify:artist:0eBDc5CnRCdFJs44bPShKo,2,[],male
1083,Héctor Negro,Héctor Negro,spotify:artist:3zytcOqfLcd3ClHhrjrxNU,0,[],male
1084,Hamlet Lima Quintana,Hamlet Lima Quintana,spotify:artist:3qcR9RLfUjeLiheHmuueul,4,[],male
1085,Gloria Diaz,Gloria Diaz,spotify:artist:11vplVii8pmiT1qblHJPuW,6,['mexican traditional'],female
1086,Carlos Garcia,Carlos Garcia,spotify:artist:685XBGoHznr4Ps7cxCSzLZ,22,[],male
1087,Osvaldo Ribo,Osvaldo Ribo,spotify:artist:2s9fNWJav83LAaZ2PijOrq,0,[],male
1088,Osvaldo Ribó,Osvaldo Ribó,spotify:artist:39YPIlzyPrBrqzE6Cu5Dbx,4,[],male
1089,Miguel Montero,Miguel Montero,spotify:artist:4GrcYV9Tyformhut7lR9HV,20,"['tango', 'vintage tango']",male
1090,Teofilo Ibañez,Teofilo Ibañez,spotify:artist:1zRBPElCEJ6YuN9WU7qurw,6,['vintage tango'],male
1091,Andrés Falgás,Andrés Falgás,spotify:artist:6OWC3Zg8N4feSuITGSMkGg,2,[],male
1092,Alberto Amor,Alberto Amor,spotify:artist:7n6gCMGwtfeWM8yTPaoiYO,12,['vintage tango'],male
1093,Hugo Duval,Hugo Duval,spotify:artist:1rhYmCGduPN1nPRGNU5uRF,1,[],male
1094,Carlos Heredia,Carlos Heredia,spotify:artist:1rjFvWedn6rcTgfcyJlE6P,7,[],male
1095,Jorge Ortiz,Jorge Ortiz,spotify:artist:0u8FXqe4959sjoLUgQeKJB,17,['vintage tango'],male
1096,Alberto Lago,Alberto Lago,spotify:artist:5q6nBSIZWzrhkan1slsBC0,4,[],male
1097,Carlos Acuña,Carlos Acuña,spotify:artist:6hC3tI1R7sHgplEYPviFZY,13,['vintage tango'],male
1098,Carlos Almagro,Carlos Almagro,spotify:artist:4NnBoZbhKs4iIpTRDZcAhc,2,[],NA
1099,Reinaldo Yiso,Reinaldo Yiso,spotify:artist:1xsdGbdYjjMQiSvDJ8eaaf,2,[],male
1100,Héctor Stamponi,Héctor Stamponi,spotify:artist:1gxirTv781flbkCMLUaJFs,7,[],male
1101,Oscar Rubens,Oscar Rubens,spotify:artist:1XCtwjcKMRXzj0F7IThPdg,2,[],male
1102,Enrique Delfino,Enrique Delfino,spotify:artist:6iQFyVAbbLjzs21v0uVO16,2,[],male
1103,Carlos Bahr,Carlos Bahr,spotify:artist:2pGImFq0uh2YcopAyIcAlM,2,[],male
1104,Enrique Munne,Enrique Munne,spotify:artist:6Vnefgbss04uxwyMyb8oYj,10,[],male
1105,José María Suñé,José María Suñé,spotify:artist:2IlZH76IZwmQdW6DkX0vns,0,[],male
1106,Andres Falgas,Andres Falgas,spotify:artist:0xq84BBDX8aOGXSu4rOSaf,12,['vintage tango'],male
1107,Mario Pomar,Mario Pomar,spotify:artist:1DrhDSTotX0eZ8JBb2zG1W,5,[],male
1108,Alberto Podestá,Alberto Podestá,spotify:artist:6NaKJLakKOpxelAHi5MIaz,31,"['tango', 'tango cancion', 'vintage tango']",male
1109,Argentino Ledesma,Argentino Ledesma,spotify:artist:1mhrMqIzessJ8r38RW873s,23,"['tango', 'vintage tango']",male
1110,Roberto Florio,Roberto Florio,spotify:artist:4MTTjcx5TlMpHYrM8gDk36,11,['vintage tango'],male
1111,Fernando Diaz,Fernando Diaz,spotify:artist:75oSRxVbikihXrNZHlAGAU,14,[],male
1112,Ernesto Fama,Ernesto Fama,spotify:artist:0nRShN4m4GvQv1O4igorb6,16,['vintage tango'],male
1113,Mario Pomar Corrales,Mario Pomar Corrales,spotify:artist:5JtDOUsijSJp4hEzPXakQZ,2,[],male
1114,Rodolfo Galé,Rodolfo Galé,spotify:artist:2UpfX8nTk3srz60LrxjeXb,0,['vintage tango'],male
1115,Horacio Cásares,Horacio Cásares,spotify:artist:4vlLWlxC3Fc8I9JWrIuxeW,6,[],male
1116,Carlos Di Sarli y su Orquesta Típica,Carlos Di Sarli y su Orquesta Típica,spotify:artist:3vGWwim5gZ0QIW6PA5ISDU,27,"['tango', 'vintage tango']",NA
1117,Juan Carlos Thorry,Juan Carlos Thorry,spotify:artist:38yvzctumhO73RIf3cQ0oY,0,[],male
1118,Roberto Ray,Roberto Ray,spotify:artist:3BABTpsASueNEO8nCQc1sp,10,['vintage tango'],male
1119,Armando Garrido,Armando Garrido,spotify:artist:1DzuknPhhooUFAKIj5oyHq,0,[],male
1120,Héctor Pacheco,Héctor Pacheco,spotify:artist:0aAH7Q5ZlBMpZ1RZUMic2Y,10,['vintage tango'],male
1121,Hugo Marcel,Hugo Marcel,spotify:artist:1ZxwKLkmX22OSt1KFvNWF4,1,[],male
1122,Agustin Magaldi,Agustin Magaldi,spotify:artist:2OvqTRWSLCJ9X0MwqvLBBB,21,[],male
1123,Osvaldo Fresedo O.T. con Roberto Ray,Osvaldo Fresedo O.T. con Roberto Ray,spotify:artist:4rUaBpZhVeEViSwaKziWF4,4,['orquesta tipica'],male
1124,Osvaldo Fresedo O.T.,Osvaldo Fresedo O.T.,spotify:artist:5hbVmTzr34ip1jFilwQPAA,0,[],male
1125,Carlos Mayel,Carlos Mayel,spotify:artist:3vTXdR6M5OESm3oKSZx7pI,0,[],male
1126,Ricardo Ruiz,Ricardo Ruiz,spotify:artist:2xLqH2wmZlXGsqOcAVloeJ,11,[],male
1127,Francisco Canaro Y Su Orquesta,Francisco Canaro Y Su Orquesta,spotify:artist:4bKxOawCFAMSMSKyOMQzsE,10,"['orquesta tipica', 'vintage tango']",NA
1128,Jorge Maciel,Jorge Maciel,spotify:artist:0aPjXjbggXuansgeLZH6K5,27,"['orquesta tipica', 'vintage tango']",male
1129,Alfredo Del Río,Alfredo Del Río,spotify:artist:7r49fNVRRrHXEJfzPK1xgJ,3,['vintage tango'],male
1130,Tito Landó,Tito Landó,spotify:artist:0WEZ6QOB3jIUc17ACDmqmB,2,[],male
1131,Carlos Almada,Carlos Almada,spotify:artist:2yvuzzqD0ugP1ZFqfGF5rj,0,[],male
1132,Alfredo Gobbi y su Orquesta Típica,Alfredo Gobbi y su Orquesta Típica,spotify:artist:1lG8BDhS2EtPEYD5BS3Ee1,3,[],NA
1133,Luis Diaz,Luis Diaz,spotify:artist:5UDg2LXGDTsV8ddrVkw5qu,0,[],male
1134,Pedro Lauga,Pedro Lauga,spotify:artist:3DQ79hsHjzjpohYHnt7AIh,0,[],male
1135,Héctor Farrel,Héctor Farrel,spotify:artist:38yPKJXSXIVpKwwh1xPBGk,6,[],male
1136,Carlos Viván,Carlos Viván,spotify:artist:2ECYzsQXV14Nc5NWrvYdg3,0,[],male
1137,Roberto Medina,Roberto Medina,spotify:artist:6gMhhYILbtEIT25798f3DK,0,[],male
1138,Orlando Verri,Orlando Verri,spotify:artist:432Nwj27diskiROeSg5QNO,0,[],male
1139,Roberto Quiroga,Roberto Quiroga,spotify:artist:4oo5SrlsFK8afaUrBmgxrt,0,[],male
1140,Agustín Volpe,Agustín Volpe,spotify:artist:725Uto8WzPnI0EzXd3ygQy,0,[],NA
1141,Luis Díaz,Luis Díaz,spotify:artist:6Lp13HWGjmaUEU5p2FnFkx,12,[],male
1142,Felix Gutierrez,Felix Gutierrez,spotify:artist:7kjVCqC1wv528djpFfTfUy,2,[],male
1143,Lalo Martel,Lalo Martel,spotify:artist:4GWZtgG0hSR5IxkuZ2VoXx,16,[],male
1144,Juan Carlos Godoy,Juan Carlos Godoy,spotify:artist:4GeamjMPVkQRRb9eNz5hNp,25,['vintage tango'],male
1145,Adolfo Carabelli y su Orquesta Típica,Adolfo Carabelli y su Orquesta Típica,spotify:artist:4cusK64vin0lChAf6bdZsA,3,[],NA
1146,Príncipe Azul,Príncipe Azul,spotify:artist:5hVvmUeINLGw4OjZ0UbbeQ,0,[],male
1147,Principe Azul,Principe Azul,spotify:artist:6sZdVPMj367OgSzLSmYs6W,0,[],male
1148,Dorita Davis,Dorita Davis,spotify:artist:2g0KT5CBLKxz6rfsG8P9HY,0,[],female
1149,Carlos Vivan,Carlos Vivan,spotify:artist:1ja4cfeUN8uEUOBxKStuX7,3,[],male
1150,Roberto Diaz,Roberto Diaz,spotify:artist:1jPGifLx9Oq6lV7cLdohUj,0,[],male
1151,Alberto Diale,Alberto Diale,spotify:artist:1qAq5axfV434rKmwJCS07J,0,[],male
1152,Edgardo Donato,Edgardo Donato,spotify:artist:7oWmtaVcPDShJyXTGiiJH4,27,"['orquesta tipica', 'tango', 'vintage tango']",male
1153,Enrique Campos,Enrique Campos,spotify:artist:4qL4uotxXj9aVOBrjagloc,23,['vintage tango'],male
1154,Roberto Videla,Roberto Videla,spotify:artist:23gAjXcAt3Lm6XmAbGUehV,2,[],male
1155,Dante Amicarelli,Dante Amicarelli,spotify:artist:6D7YPXowOdPLiz53hIAwcx,1,[],male
1156,Eduardo Arolas,Eduardo Arolas,spotify:artist:772w0Qxhu4Ehe7Hhm0pLQF,12,[],male
1157,Mario Demarco,Mario Demarco,spotify:artist:6ydDC8FnufYz1IAOhHCQ9c,1,[],male
1158,Rafael del Bagno,Rafael del Bagno,spotify:artist:52Gg1Sb0FEdoKSrMfp86lR,2,[],male
1159,Ernesto Rossi,Ernesto Rossi,spotify:artist:5JRBopHZI60pk0sj5ADwKx,0,[],male
1160,Carlos Lazzari,Carlos Lazzari,spotify:artist:16WWc7shSyvnTUaL3cuHP2,0,[],male
1161,Enrique Alessio,Enrique Alessio,spotify:artist:53qjNNhcdl4ByZq4GRLlv6,1,[],male
1162,Armando Baliotti,Armando Baliotti,spotify:artist:7oMuMM6pfVBcwpEkeNFXfW,1,[],male
1163,César Ginzo,César Ginzo,spotify:artist:7htWYqwmsGaVQ4nKtyFaVg,0,[],male
1164,Abel Aznar,Abel Aznar,spotify:artist:4I6o18r2yZX6x96EHq8xNv,1,[],male
1165,Adolfo Avilés,Adolfo Avilés,spotify:artist:2tuqSF8Qbga563zHTkLJC8,0,[],male
1166,Antonio Sureda,Antonio Sureda,spotify:artist:2CSYF9svPCFu39IzEcaiVP,0,[],male
1167,Francisco Pracánico,Francisco Pracánico,spotify:artist:2BHmQMnxovqQ0lxBYSU24U,1,[],male
1168,Vicente Demarco,Vicente Demarco,spotify:artist:3797fgQcD7INf9WPO0LD1X,1,[],male
1169,Juan Puey,Juan Puey,spotify:artist:3nuX50Yu7xVOUHsQPUsu02,0,[],male
1170,Pedro Maffia,Pedro Maffia,spotify:artist:19bGTYqDTRma9hN1Sixxqs,4,['bandoneon'],male
1171,Alfredo Belusi,Alfredo Belusi,spotify:artist:64Ni4gszhSPmQhN5zhzhKe,20,"['tango', 'vintage tango']",male
1172,Mario Alonso,Mario Alonso,spotify:artist:12UKKEtQXf31kDyU7XI1ul,5,[],male
1173,Alberto Moran,Alberto Moran,spotify:artist:4lvpIMYw8aODv8WAucdiDG,6,['vintage tango'],male
1174,"Osvaldo Pugliese, Jorge Maciel","Osvaldo Pugliese, Jorge Maciel",spotify:artist:3nXt6MzzHmscqbjZuiC5bb,0,[],male
1175,Carlos Guido,Carlos Guido,spotify:artist:6akddH0vllKYlLQRLUOO4r,0,[],male
1176,Juan Carlos Cobos,Juan Carlos Cobos,spotify:artist:3dmmBZ1cMSkWXMSAU8W4Nl,2,[],male
1177,Osvaldo Pugliese con Jorge Maciel y Miguel Montero,Osvaldo Pugliese con Jorge Maciel y Miguel Montero,spotify:artist:3Ttem6ooeyH1B8OKVHt0ls,0,[],male
1178,Patricia Lasala,Patricia Lasala,spotify:artist:4rehpfWTqkztPVJRiSWjtw,0,[],female
1179,Juan Carlos Zorzi,Juan Carlos Zorzi,spotify:artist:553dvTc6HebTrssqNv144k,0,[],male
1180,Elias Khayat,Elias Khayat,spotify:artist:2TnlM3slrnauJQIgb5V7Dw,0,[],male
1181,Andrés Spiller,Andrés Spiller,spotify:artist:0MLGuaTFuuTY6zmj0zCvBv,0,[],male
1182,Mónica Cosachov,Mónica Cosachov,spotify:artist:78bzPkjHHdyBXZMhJOACG7,2,[],female
1183,Enrique Norris,Enrique Norris,spotify:artist:6iDwhuz4HdwpPYeCj8BLQj,2,[],NA
1184,Carlos Lastra,Carlos Lastra,spotify:artist:4znkFgopFhouIcNIuA4R1Y,0,[],male
1185,Pablo Del Cerro,Pablo Del Cerro,spotify:artist:5ftTiLHN4OjUuSYwvxiYpQ,2,[],female
1186,Abel Fleury,Abel Fleury,spotify:artist:6o6XZp3quMGzKOsR2xuqYJ,8,[],male
