,Source,Target,Label,Fecha
8937,Osvaldo Pugliese,Alberto Morán,Ahora no me conocès,2011-05-27
8938,Osvaldo Pugliese,Alberto Morán,Manos adoradas,2011-05-27
8939,Osvaldo Pugliese,Alberto Morán,Hoy al recordala,2011-05-27
8940,Osvaldo Pugliese,Alberto Morán,Dos Ojos Tristes,2003-01-01
8941,Osvaldo Pugliese,Alberto Morán,Ilusión Marina (Vals),2003-01-01
8942,Osvaldo Pugliese,Alberto Morán,No Me Escribas,2003-01-01
8943,Osvaldo Pugliese,Alberto Morán,Mirando La Lluvia,2003-01-01
8944,Osvaldo Pugliese,Alberto Morán,Por que No Has Venido,2003-01-01
8945,Osvaldo Pugliese,Alberto Morán,¿Por qué?,2003-01-01
8946,Osvaldo Pugliese,Alberto Morán,Hoy al Recordarla,1942-02-25
8947,Osvaldo Pugliese,Alberto Morán,Llevátelo Todo,1942-02-25
8948,Osvaldo Pugliese,Armando Baliotti,El tábano,2018-04-03
8949,Osvaldo Pugliese,César Ginzo,El tábano,2018-04-03
8950,Osvaldo Pugliese,Agustín Bardi,No me escribas,2018-04-03
8951,Osvaldo Pugliese,Agustín Bardi,El paladìn,2018-04-02
8952,Osvaldo Pugliese,Abel Aznar,La mascota del barrio,2018-04-03
8953,Osvaldo Pugliese,Adolfo Avilés,Mirando la lluvia,2018-04-03
8954,Osvaldo Pugliese,Antonio Sureda,Ilusión marina,2018-04-03
8955,Osvaldo Pugliese,Argentino Galván,Cafetín,2018-04-03
8956,Osvaldo Pugliese,Francisco Pracánico,Escuchame manon,2018-04-03
8957,Osvaldo Pugliese,Vicente Demarco,En secreto,2018-04-03
8958,Osvaldo Pugliese,Juan Puey,El sueño del pibe,2018-04-02
8959,Osvaldo Pugliese,Pedro Maffia,Por que no has venido,2018-04-02
8960,Osvaldo Pugliese,Pedro Maffia,Tiny,2018-04-02
8961,Osvaldo Pugliese,Alfredo Belusi,Candombe Blanco,2014-02-12
8962,Osvaldo Pugliese,Alfredo Belusi,Con Voz Rebelde,2013-07-22
8963,Osvaldo Pugliese,Alfredo Belusi,Baldosa Floja,2013-07-22
8964,Osvaldo Pugliese,Alfredo Belusi,"Vamos, Tropilla",2012-10-19
8965,Osvaldo Pugliese,Mario Alonso,A Barquinazos,2013-07-22
8966,Osvaldo Pugliese,Alberto Moran,Mirando la Lluvia,2012-10-19
8967,Osvaldo Pugliese,Alberto Moran,Dejame en Paz,2012-05-11
8968,Osvaldo Pugliese,Alberto Moran,Frente a una Copa,2012-05-11
8969,Osvaldo Pugliese,Alberto Moran,Y Volvemos a Querernos,2012-05-11
8970,Osvaldo Pugliese,Alberto Moran,Hacelo por la Vieja,2012-05-11
8971,Osvaldo Pugliese,Alberto Moran,Y Mientes Todavia,2012-05-11
8972,Osvaldo Pugliese,Alberto Moran,El Mate Amargo,2012-05-11
8973,Osvaldo Pugliese,Alberto Moran,Quiero Verte Una Vez Más,2000-01-01
8974,Osvaldo Pugliese,Alberto Moran,Dejame En Paz,2000-01-01
8975,Osvaldo Pugliese,Alberto Moran,Desilución,2000-01-01
8976,Osvaldo Pugliese,Alberto Moran,En Secreto,2000-01-01
8977,Osvaldo Pugliese,Alberto Moran,Manos Adoradas,2000-01-01
8978,Osvaldo Pugliese,Alberto Moran,Por Qué No Has Venido,2000-01-01
8979,Osvaldo Pugliese,"Osvaldo Pugliese, Jorge Maciel",Por un cariño,2011-05-27
8980,Osvaldo Pugliese,Carlos Guido,Por un cariño,2011-05-27
8981,Osvaldo Pugliese,Juan Carlos Cobos,No es mas que yo,2010-12-17
8982,Osvaldo Pugliese,Juan Carlos Cobos,Picaneao,2010-12-17
8983,Osvaldo Pugliese,Juan Carlos Cobos,Es preciso que te vayas,2010-12-17
8984,Osvaldo Pugliese,Juan Carlos Cobos,Es Preciso Que Te Vayas,2009-08-12
8985,Osvaldo Pugliese,Juan Carlos Cobos,Picaneo,2000-01-01
8986,Osvaldo Pugliese,Juan Carlos Cobos,No Es Más Que Yo,2000-01-01
8987,Osvaldo Pugliese,Osvaldo Pugliese con Jorge Maciel y Miguel Montero,Silueta Portena,2010-08-20
8988,Osvaldo Pugliese,Patricia Lasala,Estas En Mi Ciudad,2005-01-01
8989,Osvaldo Pugliese,Emilio Kauderer,Recuerdo (feat. Fernando Marzan Quintet),2010
8990,Camerata Bariloche,Juan Carlos Zorzi,Adagio elegiaco (in memoriam Gilardo Gilardi),1995-01-01
8991,Camerata Bariloche,Elias Khayat,"Concerto for Two Violins, Strings and Continuo in C Minor: Allegro moderato",1993-09-30
8992,Camerata Bariloche,Elias Khayat,"Concerto for Two Violins, Strings and Continuo in C Minor: Largo",1993-09-30
8993,Camerata Bariloche,Elias Khayat,"Concerto for Two Violins, Strings and Continuo in C Minor: Allegro",1993-09-30
8994,Camerata Bariloche,Andrés Spiller,"Concerto a Cinque Op. 9, Nº 2 for Oboe, Strings and Continuo: Allegro e non presto",1993-09-30
8995,Camerata Bariloche,Andrés Spiller,"Concerto a Cinque Op. 9, Nº 2 for Oboe, Strings and Continuo: Adagio",1993-09-30
8996,Camerata Bariloche,Andrés Spiller,"Concerto a Cinque Op. 9, Nº 2 for Oboe, Strings and Continuo: Allegro",1993-09-30
8997,Camerata Bariloche,Andrés Spiller,"Concerto Nº 2 in C Major, for Recorder, Strings and Continuo: Allegro",1993-09-30
8998,Camerata Bariloche,Andrés Spiller,"Concerto Nº 2 in C Major, for Recorder, Strings and Continuo: Adagio",1993-09-30
8999,Camerata Bariloche,Andrés Spiller,"Concerto Nº 2 in C Major, for Recorder, Strings and Continuo: Presto",1993-09-30
9000,Camerata Bariloche,Mónica Cosachov,"Concerto Op. 9 Nº 1 for Harpsichord, Strings and Continuo in A major: Andante spirituoso, Allegro assai",1993-09-30
9001,Camerata Bariloche,Mónica Cosachov,"Concerto Op. 9 Nº 1 for Harpsichord, Strings and Continuo in A major: Andante",1993-09-30
9002,Camerata Bariloche,Mónica Cosachov,"Concerto Op. 9 Nº 1 for Harpsichord, Strings and Continuo in A major: Allegro assai",1993-09-30
9003,Hugo Romero,Mauricio Marcelli,Cuore Ingrato,2007-02-02
9004,Hugo Romero,Mauricio Marcelli,Menta y Miel,2007-02-02
9005,Ernesto Jodos,Enrique Norris,Fermatas,2000-08-24
9006,Ernesto Jodos,Enrique Norris,Certezas,2000-08-24
9007,Ernesto Jodos,Enrique Norris,Grandes distancias,2000-08-24
9008,Ernesto Jodos,Carlos Lastra,Opiniones cruzadas,2000-08-24
9009,Ernesto Jodos,Carlos Lastra,Veo una sombra sobre un vidrio,2000-08-24
9010,Ernesto Jodos,Carlos Lastra,Puntos de vista,2000-08-24
9011,Ernesto Jodos,Carlos Lastra,Incipit,2000-08-24
9012,Ernesto Jodos,Carlos Lastra,Pista 8,2000-08-24
9013,Ernesto Jodos,Carlos Lastra,56-A,2000-08-24
9014,Ernesto Jodos,Juan Cruz De Urquiza,Medias Verdades,2022-04-29
9015,Ernesto Jodos,Juan Cruz De Urquiza,Última Chance,2022-04-29
9016,Ernesto Jodos,Juan Cruz De Urquiza,Esa Tarde,2022-04-29
9017,Ernesto Jodos,Juan Cruz De Urquiza,Ilusión en Red,2022-04-29
9018,Ernesto Jodos,Javier Cohen,Mone,2020-05-12
9019,Ernesto Jodos,Javier Cohen,Cambiombe,2020-05-12
9020,Ernesto Jodos,Javier Cohen,Claro Que Te Extraño,2020-05-12
9021,Ernesto Jodos,Javier Cohen,Mas Vale Cien Volando,2020-05-12
9022,Ernesto Jodos,Javier Cohen,Libro de Quejas,2020-05-12
9023,Ernesto Jodos,Javier Cohen,Julián (Hiji),2020-05-12
9024,Ernesto Jodos,Javier Cohen,Viste la Plaza... Tres Cuadras,2020-05-12
9025,Maximo Diego Pujol,Atahualpa Yupanqui,Canciones del abuelo No. 2: Canciónes del abuelo No. 2,2017-01-06
9026,Maximo Diego Pujol,Atahualpa Yupanqui,Lloran las ramas del viento,2017-01-06
9027,Maximo Diego Pujol,Pablo Del Cerro,La del Campo,2017-01-06
9028,Maximo Diego Pujol,Abel Fleury,Estilo pampeano,2017-01-06
9029,Maximo Diego Pujol,Abel Fleury,Milongueo de ayer,2017-01-06
9030,Maximo Diego Pujol,Jose Luis Merlin,Suite del Recuerdo: I. Evocación,2017-01-06
9031,Maximo Diego Pujol,Jose Luis Merlin,Suite del Recuerdo: II. Zamba,2017-01-06
9032,Maximo Diego Pujol,Marcelo Coronel,Coquena,2017-01-06
9033,Maximo Diego Pujol,Marcelo Coronel,"Temple del Diablo, Series 2: No. 1. Señor Guitarra",2017-01-06
9034,Maximo Diego Pujol,Walter Heinze,El navegante quieto,2017-01-06
9035,Maximo Diego Pujol,Walter Heinze,El cualunque,2017-01-06
9036,Maximo Diego Pujol,Roberto Calvo,Cancion chiquita: Canción chiquita,2017-01-06
9037,Maximo Diego Pujol,Roberto Calvo,Profunda,2017-01-06
9038,Maximo Diego Pujol,Carlos Moscardini,A la niñez nuestra,2017-01-06
9039,Maximo Diego Pujol,Carlos Moscardini,Dona Carmen: Doña Carmen,2017-01-06
9040,Maximo Diego Pujol,Juan Carlos Cobián,Los mareados (arr. M.D. Pujol),2012-05-02
9041,Maximo Diego Pujol,Juan Carlos Cobián,Nostalgias (arr. M.D. Pujol),2012-05-02
9042,Maximo Diego Pujol,Emilio Balcarce,La bordona (arr. A. Carlevaro),2012-05-02
9043,Maximo Diego Pujol,Agustín Bardi,La ultima cita (arr. A. Carlevaro),2012-05-02
9044,Maximo Diego Pujol,Agustín Bardi,Nunca tuvo novio (arr. A. Carlevaro),2012-05-02
9045,Maximo Diego Pujol,Agustín Bardi,Gallo ciego (arr. A. Carlevaro),2012-05-02
9046,Maximo Diego Pujol,Héctor Stamponi,Pedacito de cielo (arr. M.D. Pujol),2012-05-02
9047,Maximo Diego Pujol,Enrique Francini,Pedacito de cielo (arr. M.D. Pujol),2012-05-02
9048,Maximo Diego Pujol,Sebastian Piana,Milonga triste (arr. A. Carlevaro),2012-05-02
9049,Maximo Diego Pujol,María Isabel Siewers,Un domingo en La Boca: Un domingo en La Boca,2006
9050,Maximo Diego Pujol,María Isabel Siewers,Palermo: Palermo,2006
9051,Maximo Diego Pujol,María Isabel Siewers,Truco Suite: II. Falta envido,2006
9052,Maximo Diego Pujol,María Isabel Siewers,Truco Suite: IV. Vale cuatro,2006
9053,Maximo Diego Pujol,María Isabel Siewers,Café para dos: Café para dos,2006
9054,Maximo Diego Pujol,María Isabel Siewers,Cinco piezas: Pieza soleada,2006
9055,Maximo Diego Pujol,María Isabel Siewers,Cinco piezas: El coya francés,2006
9056,Maximo Diego Pujol,María Isabel Siewers,Cinco piezas: Polvareda,2006
9057,Maximo Diego Pujol,María Isabel Siewers,Cinco piezas: Canción de cuna,2006
9058,Maximo Diego Pujol,María Isabel Siewers,Cinco piezas: Hora pico,2006
9059,Maximo Diego Pujol,María Isabel Siewers,Tango milonga y final: Tango de Abril,2006
9060,Maximo Diego Pujol,María Isabel Siewers,Tango milonga y final: Milonga de Junio,2006
9061,Maximo Diego Pujol,María Isabel Siewers,Tango milonga y final: Final feliz,2006
9062,Maximo Diego Pujol,María Isabel Siewers,Elegia: I. Allegro non tanto,2009-01-01
9063,Maximo Diego Pujol,María Isabel Siewers,Pujol: II. Elegia Vals,2009-01-01
9064,Maximo Diego Pujol,María Isabel Siewers,Elegia: Presto,2009-01-01
9065,Maximo Diego Pujol,María Isabel Siewers,Trez Piezas Rioplatenses: Don Julian,2009-01-01
9066,Maximo Diego Pujol,María Isabel Siewers,Trez Piezas Rioplatenses: Septiembre,2009-01-01
9067,Maximo Diego Pujol,María Isabel Siewers,Trez Piezas Rioplatenses: Rojo y negro,2009-01-01
9068,Mariano Mores,Carlos Acuña,Perdonemos,2009-11-19
9069,Mariano Mores,Carlos Acuña,La Mulatada,2009-11-19
9070,Mariano Mores,Mariano Mores Y Su Sexteto,Tu Lagrima De Amor,2008-01-01
9071,Mariano Mores,Mariano Mores Y Su Sexteto,Extraños En La Noche - Strangers In The Night,2008-01-01
9072,Mariano Mores,Mariano Mores Y Su Sexteto,Rio De Luna - Moon River,2008-01-01
9073,Mariano Mores,Mariano Mores Y Su Sexteto,Que Quieres Tu De Mi - Que Queres Tu De Mim,2008-01-01
9074,Mariano Mores,Mariano Mores Y Su Sexteto,Hoja Seca,2008-01-01
9075,Mariano Mores,Mariano Mores Y Su Sexteto,Me Robaron La Luna,1977-01-01
9076,Mariano Mores,Mariano Mores Y Su Sexteto,Que Porrazo,1977-01-01
9077,Mariano Mores,Mariano Mores Y Su Sexteto,Che Cuñao Que Bronca Da,1977-01-01
9078,Mariano Mores,Mariano Mores Y Su Sexteto,Sayonara Dijiste,1977-01-01
9079,Mariano Mores,Mariano Mores Y Su Sexteto,Okey Mister Tango,1977-01-01
9080,Mariano Mores,Mariano Mores Y Su Sexteto,A La Flauta,1977-01-01
9081,Mariano Mores,Mariano Mores Y Su Sexteto,Llego El Sabado,1977-01-01
9082,Mariano Mores,Mariano Mores Y Su Sexteto,Lamento Altiplanense,1977-01-01
9083,Mariano Mores,Mariano Mores Y Su Sexteto,Final Feliz,1977-01-01
9084,Mariano Mores,Nestor Fabian,Tu Lagrima De Amor,2008-01-01
9085,Mariano Mores,Hugo Marcel,Un Solo Adios,2008-01-01
9086,Mariano Mores,Hugo Del Carril,Tango En Curda,2008-01-01
9087,Mariano Mores,Francisco Canaro,Desesperanza - Remasterizado,1943-03-12
9088,Pedro Laurenz,Alberto Podestá,Muchachos... Mi Último Tango,2015-08-24
9089,Pedro Laurenz,Alberto Podestá,Yo Quiero Cantar un Tango,2015-08-24
9090,Pedro Laurenz,Alberto Podestá,El Criollito Oriental,2014-05-12
9091,Pedro Laurenz,Alberto Podestá,Muchachos ... Mi Último Tango,2005-01-01
9092,Pedro Laurenz,Alberto Podestá,24 De Agosto,2005-01-01
9093,Pedro Laurenz,Alberto Podestá,Alma De Bohemia,2005-01-01
9094,Pedro Laurenz,Alberto Podestá,Alma de Bohemia,1925-02-25
9095,Pedro Laurenz,Juan Carlos Casas,Firuletear de Bandoneón,2015-08-24
9096,Pedro Laurenz,Juan Carlos Casas,Improvisando,2015-06-26
9097,Pedro Laurenz,Juan Carlos Casas,Firuletear de Bandoneon,2015-06-26
9098,Pedro Laurenz,Juan Carlos Casas,Corazon Encadenado,2015-06-26
9099,Pedro Laurenz,Juan Carlos Casas,Firuletear De Bandoneón,2005-01-01
9100,Pedro Laurenz,Carlos Bermúdez,Me Están Sobrando las Penas,2015-08-24
9101,Pedro Laurenz,Carlos Bermúdez,Me Están Sobrano Las Penas,2005-01-01
9102,Pedro Laurenz,Martin Podesta,La Vida Es una Milonga,2015-06-26
9103,Pedro Laurenz,Martin Podesta,Quedate Tranquilo,2015-06-26
9104,Pedro Laurenz,Martín Podestá,La Vida Es Una Milonga,2005-01-01
9105,Pedro Laurenz,Barbara Kusa,Milonga de mis amores (Arr. by Eduardo Egüez),2022-03-18
9106,Pedro Laurenz,Emilio Kauderer,Milonga de mis Amores (feat. Fernando Marzan Quintet),2010
9107,Antonio Polito,Rosita Quiroga,Quejas del suburbio,2017-05-28
9108,Antonio Polito,Rosita Quiroga,La musa mistonga,2017-05-28
9109,Juan José Mosalini,Juanjo Mosalini,Canción para un hijo (arr. Juanjo Mosalini),2022-09-23
9110,Juan José Mosalini,Juanjo Mosalini,Milonga de la Tierra,2016-02-05
9111,Juan Carlos Cobián,Marcelo Nisinman,Los maredos (arr. M.J. Nisinman),2011-09-01
9112,Sebastian Piana,Marcelo Nisinman,Milonga triste (arr. M.J. Nisinman),2011-09-01
9113,Sebastian Piana,María Isabel Siewers,Calabu (arr. M.I. Siewers),2012-04-03
9114,Sebastian Piana,Roberto Maida,Estuvistes bien pirulo,2017-05-28
9115,Jambao,Karina,Te Arrepentirás (feat. Karina & La Joaqui),2022-02-11
9116,Oscar Belondi,La Repandilla,La Mafia del Oeste: Nuestro Anillito / El Cartero / Vino Tinto,2021-09-04
9117,Oscar Belondi,La Repandilla,Discriminado,2020-06-19
9118,La Repandilla,Grupo Cali,Mix Testimonial: Traigo una Rosa / Te Siento Distinta / No Se Da Cuenta / Eso la Pone Molesta,2021-09-07
9119,Santiago Moraes,Rudy,Noche de Navidad,2020-12-11
9120,Ciro y los Persas,Manu Martínez,Perros de la Calle,2021-03-29
9121,Piti Fernández,Ricardo Tapia (La Mississippi),Hurto de baúl,2021-10-20
9122,Piti Fernández,Chucky de Ípola,Hurto de baúl,2021-10-20
9123,Piti Fernández,La Mississippi,Blues del Equipaje - Vivo Luna Park,2019-04-05
9124,Piti Fernández,La Mississippi,Reserva Especial - Vivo Luna Park,2019-04-05
9125,El Otro Yo,María Fernanda Aldana,Desatándonos (Caballo de Metal) [Versión Naciente],2022-09-23
9126,El Otro Yo,Ezequiel Araujo,Desatándonos (Caballo de Metal) [Versión Naciente],2022-09-23
9127,Altocamet,Sobrenadar,Aurora Boreal - Sobrenadar Remix,2017-01-24
9128,Altocamet,Flavio Etcheto,Caminos Perfectos - Flavio Etcheto Remix,2013-05-20
9129,Altocamet,Flavius E.,Terrestre - Flavius E. Mix,2003-08-08
9130,Altocamet,Carlos Shaw,Viajera Indómita - Carlos Shaw Mix,2003-08-08
9131,Juliana Gattas,Lucas Martí,Importante,2019-11-08
9132,Juliana Gattas,Antonio Birabent,El Despecho,2016-03-28
9133,Juliana Gattas,Dario Jalfin,Luz Primera,2021-12-03
9134,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,En el Salón,2015-11-11
9135,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,El Corazón Me Decía,2015-11-11
9136,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,Calla Bandoneón,2015-11-11
9137,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,Esta Noche al Pasar,2015-11-11
9138,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,Me Besó y Se Fue,2015-11-11
9139,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,Jirón de Suburbio,2015-11-11
9140,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,Soy Muchacho de Arrabal,2015-11-11
9141,Ricardo Tanturi y su Orquesta Típica Los Indios,Enrique Campos,Sollozo de Bandoneón,2015-11-11
9142,Julian Kartun,Cirilo Fernandez,ELP,2021-11-12
9143,De La Rivera,Willy Crook,Quizá,2018-05-04
9144,Nolberto Al k la,Luis Sebastian,Chica Bombón,2020-01-31
9145,Nolberto Al k la,Luis Sebastian,Chica Bonbon,2020-01-31
9146,Daniela Spalla,Rayos Láser,Ya Me Hiciste Mal - Remix,2021-05-12
9147,Francisca y Los Exploradores,Hernán Ortiz,Automático (feat. Hernan Ortiz),2015-11-04
9148,Alejandro Franov,Sonia Álvarez,De Tus Manos,2019-10-11
9149,Kaleema,Cigarra,Útera - Cigarra Remix,2022-03-25
9150,Kaleema,SidiRum,Sierra Leona - SidiRum Remix,2018-02-23
9151,Frikstailers,Thornato,Guacha - Thornato Remix,2012-12-10
9152,Thornato,Poirier,Rhinoceros - Poirier Remix,2017-03-03
9153,King Coya,La Yegros,Algo (feat. La Yegros),2018-06-15
9154,King Coya,Lulacruza,Canta - King Coya Milonga Remix,2012-09-24
9155,King Coya,Gaby Kerpel,Mucha Charla,2022-04-29
9156,King Coya,Gaby Kerpel,Dada,2021-11-26
9157,King Coya,Gaby Kerpel,Folclonica,2021-10-29
9158,King Coya,Luvi Torres,Dale de Comer a Tu Corazon,2014-05-10
9159,King Coya,Paloma del Cerro,Para Bien (Remix),2016-03-21
9160,El Remolón,Pol Nada,Que Bailen,2021-08-06
9161,El Remolón,Pol Nada,Ausencia de Río Con Luna - El Remolón Remix,2018-08-31
9162,El Remolón,LUVI TORRES,Canal,2021-08-06
9163,El Remolón,Lauphan,Asimétrico,2021-08-06
9164,El Remolón,Blitto,Escape (Feat. Blitto),2012-09-24
9165,El Remolón,Fauna,Revienta (Feat. Fauna),2012-09-24
9166,El Remolón,Guazú,Adiós pueblito de Iruya - Guazú Remix,2021-07-16
9167,El Remolón,Fantasma,Liga de Sabor Tropical (Feat. Fantasma),2012-10-01
9168,El Remolón,Poirier,Kalima Shop Titi - El Remolón Remix,2010-02-01
9169,El Remolón,Jin Yerei,"Vos solo, ellos ni enterados - El Remolon Remix",2017-10-03
9170,El Remolón,Dat García,Maleducada - El Remolon Remix,2017-10-13
9171,El Remolón,Lagartijeando,Vuelo por la Pampa - El Remolón Remix,2018-06-13
9172,SidiRum,Federico Estevez,Black Bamboo,2021-01-21
9173,SidiRum,Jin Yerei,Mono,2018-01-12
9174,SidiRum,Jin Yerei,Affe,2018-01-12
9175,SidiRum,Jin Yerei,Mono - Kurup Remix,2018-01-12
9176,SidiRum,Jin Yerei,Mono - Ninze Remix,2018-01-12
9177,SidiRum,Jin Yerei,Affe - Leeu Remix,2018-01-12
9178,SidiRum,Dat García,180 Grados,2015-11-27
9179,SidiRum,Dat García,Nunca Olvidarme Mi Acento - Sidirum Remix,2017-10-13
9180,SidiRum,Barda,Nuevo Escarabajo,2014-02-04
9181,SidiRum,Sobrenadar,Misión - Sidirum Remix,2014-12-01
9182,Barrio Lindo,Federico Estevez,Migrante,2022-09-23
9183,Barrio Lindo,Fernando Lamas,Tac Tac Tac,2022-09-23
9184,Barrio Lindo,Jin Yerei,Sandungeo,2019-05-31
9185,Barrio Lindo,Jin Yerei,Saudade - Jin Yerei Remix,2018-07-27
9186,Barrio Lindo,Lagartijeando,Saudade - Lagartijeando Remix,2018-07-27
9187,Barrio Lindo,Lulacruza,Otoño Primavera,2017-04-06
9188,Barrio Lindo,Barda,Arrayanes,2014-04-04
9189,Barrio Lindo,Lucila Dominguez,Marri Yanada (feat. Lucila Dominguez),2014-12-08
9190,Barrio Lindo,Paloma del Cerro,Silencio Fértil 2 (Remix),2016-03-21
9191,Wenceslada,Barda,Nudo de un árbol,2022-04-07
9192,Wenceslada,Barda,A Mi Alma - Barda Versión,2021-07-23
9193,Wenceslada,Guazú,Versos Chiquititos - Guazú Remix,2021-07-23
9194,Fémina,Germán Cohen,Pero Es Locura,2014-10-20
9195,LUVI TORRES,Gaby Kerpel,La Globa Part 1,2022-08-05
9196,Paloma del Cerro,Le Freak Selector Remix,Para Todas las Mamitas (Remix),2016-03-21
9197,Paloma del Cerro,Lulacruza,Todo Vibra (Remix),2016-03-21
9198,Paloma del Cerro,Aylu,Para Bien 3 (Remix),2016-03-21
9199,Gus Goncalves,Barda,Rama en el Río,2022-09-23
9200,Shaman Herrera,Fútbol,Mil Ballenas,2022-09-23
9201,Shaman Herrera,Fútbol,Escape a Plutón,2022-03-25
9202,Shaman Herrera,Fútbol,Velas Negras,2020-09-11
9203,Shaman Herrera,Fútbol,El Canto de los Pumas,2020-08-21
9204,Matías Méndez,Cirilo Fernandez,TOXIC POSITIVITY,2021-11-12
9205,Pedro Rossi,Germán Gómez,Imaginate M’Hijo,2019-12-10
9206,Pedro Rossi,Germán Gómez,"Hermano, Te Estoy Hablando",2019-12-10
9207,Pedro Rossi,Germán Gómez,"Al Ver, Verás",2019-12-10
9208,Pedro Rossi,Germán Gómez,Hilda y el Hermano,2019-12-10
9209,Pedro Rossi,Germán Gómez,Flor de Mayo,2019-12-10
9210,Pedro Rossi,Germán Gómez,Surimana,2019-12-10
9211,Pedro Rossi,Germán Gómez,Sobre la Plaza Llueve,2019-12-10
9212,Pedro Rossi,Germán Gómez,"La Selva, Esa Luz",2019-12-10
9213,Pedro Rossi,Germán Gómez,Tango en Segunda,2019-12-10
9214,Pedro Rossi,Germán Gómez,Canción de Agua y Viento,2019-02-20
9215,Pedro Rossi,Germán Gómez,El Mundo Que Yo No Viva,2019-02-20
9216,Pedro Rossi,Germán Gómez,Mi Tripón,2019-02-20
9217,Pedro Rossi,Germán Gómez,Yo y las Estrellas,2019-02-20
9218,Pedro Rossi,Germán Gómez,Justito,2019-02-20
9219,Pedro Rossi,Germán Gómez,Lester,2019-02-20
9220,Pedro Rossi,Fabián Martín,El Cielo por Asalto,2013-07-13
9221,Pedro Rossi,Fabián Martín,Más Sobre St.Helens,2013-07-13
9222,Pedro Rossi,Fabián Martín,Dienda,2013-07-13
9223,Pedro Rossi,Fabián Martín,Siesta en el Pequod,2013-07-13
9224,Pedro Rossi,Fabián Martín,Días Como Flechas,2013-07-13
9225,Pedro Rossi,Fabián Martín,Del Viaje de Casilda,2013-07-13
9226,Pedro Rossi,Fabián Martín,Cuando Amarillean los Álamos,2013-07-13
9227,Pedro Rossi,Fabián Martín,Nicolette,2013-07-13
9228,Pedro Rossi,Fabián Martín,Turn out the Stars,2013-07-13
9229,Ezequiel Cantero,Tomy Sainz,Renacimiento,2018-11-11
9230,Agustín Bardi,María Luisa Anido,"Suite española No. 1, Op. 47: No. 5, Asturias (Arr. A. Segovia for Guitar)",2017-08-18
9231,Agustín Bardi,María Luisa Anido,"5 Tristes: No. 4, Cordoba (Version for Guitar)",2017-08-18
9232,Agustín Bardi,María Luisa Anido,Minuet,2017-08-18
9233,Agustín Bardi,María Luisa Anido,"Tonadillas al estilo antiguo, H. 136: No. 7, La maja de Goya (Arr. for Guitar)",2017-08-18
9234,Agustín Bardi,María Luisa Anido,Pavanas,2017-08-18
9235,Agustín Bardi,María Luisa Anido,"Por los campos de España: No. 1, En los trigales",2017-08-18
9236,Agustín Bardi,María Luisa Anido,"Huella, Op. 49",2017-08-18
9237,Agustín Bardi,Julián Aguirre,"5 Tristes: No. 4, Cordoba (Version for Guitar)",2017-08-18
9238,Agustín Bardi,Julián Aguirre,"Huella, Op. 49",2017-08-18
9239,Agustín Bardi,Jorge Gomez Crespo,Norteña,2017-08-18
